hr1935,1,1,5,21605.6842105263,1.4695012195,1.7181090191,1.0694810685,0.0,0.0,REFERRED
hr1936,1,3,5,21605.6842105263,1.3754256755,1.7617036663,1.1827088324,0.0,0.0,REFERRED
hr1937,1,3,5,40788.2222222222,1.845248631,2.0464183368,1.3536619176,0.7,0.666666666667,REFERRED
hr1938,1,1,5,40324.8421052632,1.7846344773,2.0940800958,1.2638252677,1.0,1.0,REFERRED
hr1939,1,2,5,34615.3157894737,1.6320696217,1.9454998002,1.2413669684,0.0,0.0,REFERRED
hr194,1,7,1,27079,1.6960313897,2.0110887783,1.2026946383,0.0,0.0,REFERRED
hr1940,1,12,5,74146.3333333333,1.4310056518,1.6702926628,0.948589235,0.0,0.0,REFERRED
hr1941,1,22,5,14662.5365853659,1.0822589866,1.2520577083,0.7102082576,0.0,0.0,REFERRED
hr1942,1,1,5,14662.5365853659,1.6429194403,1.8624267315,1.1425886205,0.0,0.0,REFERRED
hr1943,1,11,5,91191.5185185185,1.4954781236,1.7736077324,1.0948712885,0.0,0.0,REFERRED
hr1944,1,3,5,7690.9090909091,1.6691313092,1.9025519187,1.0823733645,1.0,1.0,PASS_OVER:HOUSE
hr1945,1,8,5,66715.4166666667,1.7212869059,2.0749889039,1.3806409976,0.0,0.0,REFERRED
hr1946,1,15,5,50111.7333333333,1.3970899695,1.6000814565,0.9077904552,0.0,0.0,REFERRED
hr1947,1,2,5,139390.5,1.5158793276,1.9270707482,1.2624712681,0.5,0.5,FAIL:ORIGINATING:HOUSE
hr1948,1,3,5,208375,1.9442984449,2.291832613,1.3623476364,0.7,0.666666666667,REFERRED
hr1949,1,7,5,55193.8888888889,1.5787461489,1.9033193317,1.1640683792,1.0,1.0,PASS_OVER:HOUSE
hr195,1,1,1,27079,1.5912153858,1.842090031,1.0174979395,0.0,0.0,REFERRED
hr1950,1,109,5,20241.8095238095,0.9734003758,1.0326051627,0.6913941144,1.0,0.981651376147,REFERRED
hr1951,1,5,5,4477.6428571429,1.777258613,2.236237397,1.4329661871,0.6,0.6,REFERRED
hr1952,1,3,5,17086.25,1.6992438318,1.9429353519,1.0837482548,0.7,0.666666666667,REFERRED
hr1953,1,21,5,22447.3333333333,1.2388131035,1.4283969714,0.8215304082,0.2,0.238095238095,REFERRED
hr1954,1,1,5,66066.9166666667,1.6902079997,2.0294508598,1.2180997937,1.0,1.0,REFERRED
hr1955,1,6,5,20551,1.5802228515,1.8710064034,1.2225408766,0.2,0.166666666667,REFERRED
hr1956,1,1,5,32265.4,1.6112656193,1.9163285809,1.1101999426,0.0,0.0,REFERRED
hr1957,1,2,5,34802.125,1.4586072209,1.693903175,1.0126776761,0.5,0.5,REFERRED
hr1958,1,1,5,34320.6666666667,1.2993797102,1.5735125548,1.0928167887,0.0,0.0,REFERRED
hr1959,1,18,5,46045.3076923077,1.2721773592,1.6588503388,1.2362257523,0.6,0.555555555556,REFERRED
hr196,1,16,1,19839.6785714286,1.238684641,1.4445509961,0.8969256045,0.9,0.875,REFERRED
hr1960,1,2,5,40329.2857142857,1.5814467179,1.8191939027,1.0254097946,0.5,0.5,PASS_OVER:HOUSE
hr1961,1,23,5,22096.8571428571,1.2078799276,1.44290773,0.9212227971,0.7,0.652173913043,PASS_OVER:HOUSE
hr1962,1,57,5,9231.8857142857,1.0132149231,1.2237119235,0.6976535385,0.3,0.333333333333,REFERRED
hr1963,1,5,5,62757.45,1.510790153,1.788722687,1.0450022051,1.0,1.0,PASS_OVER:HOUSE
hr1964,1,2,5,10873.6842105263,1.8764030074,2.0837770191,0.9783834704,1.0,1.0,REPORTED
hr1965,1,3,5,21510.0769230769,1.5772422646,1.8290130421,1.1346023707,1.0,1.0,PASS_OVER:HOUSE
hr1966,1,22,5,10258.3571428571,0.9906835055,1.157910149,0.7496240122,0.0,0.0,REFERRED
hr1967,1,4,5,22447.3333333333,1.3749826741,1.5841615216,0.9958205398,0.0,0.0,REFERRED
hr1968,1,2,5,15248.4,1.6867213315,2.1706783678,1.5540738365,0.5,0.5,REFERRED
hr1969,1,7,5,44275.7419354839,1.5485588655,1.8485254769,1.2763025665,0.6,0.571428571429,REFERRED
hr197,1,4,1,7707.5454545455,1.7049132031,1.991564385,1.2387051446,0.0,0.0,REFERRED
hr1970,1,1,5,14267.8333333333,1.7370025727,2.0410077533,1.2522393967,1.0,1.0,REFERRED
hr1971,1,41,5,138860.5,1.0607602363,1.2089460943,0.6542376672,0.7,0.707317073171,REFERRED
hr1972,1,11,5,16807.375,1.4420436905,1.7805205327,1.1513399246,0.8,0.818181818182,REFERRED
hr1973,1,1,5,60222.9,1.5494736635,1.8947382121,1.0942967414,1.0,1.0,REFERRED
hr1974,1,13,5,54201.2608695652,1.3015453525,1.6450630493,1.1806010781,0.4,0.384615384615,REFERRED
hr1975,1,141,5,19703.1578947368,0.9505981834,0.9447995271,0.4916332899,0.0,0.0,REFERRED
hr1976,1,15,5,8761.875,1.3846734992,1.6086988423,0.9723246874,0.0,0.0,REFERRED
hr1977,1,1,5,0.3076923077,1.839629255,2.0470896845,0.9889829005,0.0,0.0,REFERRED
hr1978,1,22,5,25355.25,1.3380687717,1.5388878156,0.9064218924,0.0,0.0,REFERRED
hr1979,1,26,5,50111.7333333333,1.0402660343,1.2430944884,0.7672427663,0.0,0.0,REFERRED
hr198,1,34,1,7707.5454545455,1.2679273259,1.4859061824,0.8454007651,0.1,0.0588235294118,REFERRED
hr1980,1,27,5,42338.9230769231,1.1244585928,1.407661684,0.8758642673,0.3,0.259259259259,REFERRED
hr1981,1,20,5,9392.1111111111,1.1285896214,1.4451404533,0.995175345,0.0,0.0,REFERRED
hr1982,1,15,5,24298.64,1.2723000157,1.4979425949,0.9063855007,0.6,0.6,REFERRED
hr1983,1,5,5,37556.4074074074,1.8292635887,2.1334911504,1.312660029,0.2,0.2,REFERRED
hr1984,1,23,5,66877.625,1.1886273917,1.5074596479,1.1023793295,0.5,0.478260869565,REFERRED
hr1985,1,36,5,66877.625,1.2054334788,1.4641806631,0.8733462387,0.8,0.777777777778,REFERRED
hr1986,1,5,5,41691.6666666667,1.6484713163,1.9862402357,1.2408944525,0.4,0.4,REFERRED
hr1987,1,3,5,117113.9,1.7990797242,2.1078362048,1.3561029407,0.0,0.0,REFERRED
hr1988,1,4,5,0,1.3790267315,1.545479195,0.990645161,0.0,0.0,REFERRED
hr1989,1,1,5,0,1.9133527046,1.9956930996,1.055333824,0.0,0.0,REFERRED
hr199,1,5,1,7707.5454545455,1.8592660579,2.0963711442,1.1141511571,0.0,0.0,REFERRED
hr1990,1,1,5,61796.3529411765,1.784013068,2.2096558496,1.4756238979,1.0,1.0,REFERRED
hr1991,1,12,5,0,1.3710534338,1.6340453315,1.0286455921,0.4,0.416666666667,REFERRED
hr1992,1,34,5,32112.3333333333,1.0291863411,1.2548732623,0.8827447804,0.6,0.558823529412,PASS_OVER:HOUSE
hr1993,1,45,5,40583,1.1310499053,1.3752901537,0.8170912898,1.0,1.0,REFERRED
hr1994,1,2,5,30866.0714285714,1.790344224,2.1341185132,1.348817518,1.0,1.0,REPORTED
hr1995,1,19,5,60115.2608695652,1.424893305,1.650924902,0.9077973612,0.1,0.105263157895,REFERRED
hr1996,1,7,5,14067.2413793103,1.5980378393,1.8263045366,1.0694413055,0.4,0.428571428571,REFERRED
hr1997,1,2,5,40329.2857142857,1.7115313431,2.0724741232,1.2134348368,0.5,0.5,REFERRED
hr1998,1,115,5,40329.2857142857,0.97450189,1.1258458028,0.6476507079,0.1,0.104347826087,REFERRED
hr1999,1,22,5,54201.2608695652,1.3178050611,1.6468237338,1.0596523445,0.3,0.272727272727,REFERRED
hr2,1,16,9,88281.9473684211,1.4476815633,1.8393667886,1.1835288555,1.0,1.0,PASS_OVER:HOUSE
hr20,1,160,2,-327.2857142857,0.9642996014,0.8877152189,0.5626888013,0.0,0.00625,REFERRED
hr200,1,43,1,7707.5454545455,1.0220414058,1.2435433897,0.7717022922,0.0,0.0232558139535,REFERRED
hr2000,1,132,5,4904.7692307692,0.9433436277,1.1148132017,0.6585048814,0.1,0.0909090909091,REFERRED
hr2001,1,71,5,17806.0833333333,1.0365368144,1.2376465762,0.61025632,0.2,0.225352112676,REFERRED
hr2002,1,33,5,34668.7333333333,1.1055734366,1.3362739877,0.8123226384,0.2,0.212121212121,REFERRED
hr2003,1,17,5,34668.7333333333,1.3752372802,1.6728657697,1.1456915842,0.1,0.0588235294118,REFERRED
hr2004,1,5,5,256852.3125,1.7204805697,2.1193737852,1.4364952554,0.6,0.6,REFERRED
hr2005,1,19,5,50111.7333333333,1.0692219561,1.2818281506,0.8945649205,0.0,0.0,REFERRED
hr2006,1,2,5,46648.1428571429,1.7310082402,2.1547012951,1.3133873617,0.5,0.5,REFERRED
hr2007,1,1,5,25398.1153846154,1.5692596404,1.9236497386,1.2291095477,0.0,0.0,REFERRED
hr2008,1,2,5,25398.1153846154,1.8986154103,2.2903475288,1.3982882053,0.5,0.5,REFERRED
hr2009,1,146,5,61796.3529411765,0.9801130021,0.8257489947,0.5253780317,1.0,0.986301369863,PASS_OVER:HOUSE
hr201,1,2,1,7707.5454545455,1.6690185265,2.0912646039,1.2978894141,0.0,0.0,REFERRED
hr2010,1,19,5,61914.375,1.4686959018,1.8788964026,1.3579219902,1.0,1.0,REFERRED
hr2011,1,14,5,88121.6666666667,1.1448675287,1.393468584,0.8903691372,0.3,0.285714285714,PASS_OVER:HOUSE
hr2012,1,35,5,70393.6923076923,1.1334660211,1.3875477893,0.8456810046,0.2,0.171428571429,REFERRED
hr2013,1,4,5,35063.25,1.617870625,2.0266148127,1.3299425614,1.0,1.0,REFERRED
hr2014,1,30,5,31414.8571428571,1.2062293049,1.4840250461,0.9133456565,0.7,0.7,REFERRED
hr2015,1,4,5,74444.25,1.4285515584,1.7419164522,1.1104915908,0.5,0.5,REFERRED
hr2016,1,73,5,75914.5,1.0419904584,1.3119721124,0.7611531265,0.4,0.438356164384,REFERRED
hr2017,1,4,5,70211.75,1.6649443748,1.901071098,1.1712625536,0.0,0.0,REFERRED
hr2018,1,9,5,62632.380952381,1.1922989841,1.4732108396,0.9516463111,0.7,0.666666666667,REFERRED
hr2019,1,154,5,30866.0714285714,1.0010570187,1.1783649631,0.5850308136,0.9,0.915584415584,ENACTED:SIGNED
hr202,1,1,1,15965.3,1.5011550331,1.8493753684,1.1361686854,1.0,1.0,REFERRED
hr2020,1,59,5,6525.3260869565,1.01448616,1.2237909625,0.783913175,0.1,0.0847457627119,REFERRED
hr2021,1,18,5,4550.5714285714,1.2538175837,1.5595765611,0.9628450005,1.0,1.0,REFERRED
hr2022,1,40,5,29590.0740740741,1.306817578,1.7216108732,1.1952296333,1.0,0.975,REFERRED
hr2023,1,24,5,32901.0384615385,1.087374412,1.2040943115,0.6538043162,0.0,0.0,REFERRED
hr2024,1,1,5,22447.3333333333,3.7570124937,4.5850173775,2.2227760662,0.0,0.0,REFERRED
hr2025,1,6,5,8379.6363636364,1.3883306581,1.696000726,1.0776553544,1.0,1.0,REFERRED
hr2026,1,70,5,87850.3333333333,0.9803173446,1.0180545922,0.6879106621,0.8,0.771428571429,REPORTED
hr2027,1,36,5,22853.55,1.1014139494,1.3661914249,0.8723343248,0.9,0.861111111111,REFERRED
hr2028,1,141,5,23560.1,0.9324256744,0.9597298047,0.4836993617,0.0,0.00709219858156,REFERRED
hr2029,1,7,5,38045.5294117647,1.4806864275,1.8490471596,1.236999578,0.0,0.0,REFERRED
hr203,1,26,1,60222.9,1.2058522867,1.5253473174,0.9676207215,0.9,0.923076923077,REFERRED
hr2030,1,40,5,14662.5365853659,1.4187736564,1.5525673827,0.7139419342,0.0,0.0,REFERRED
hr2031,1,4,5,102711.578947368,1.7197743596,2.114564094,1.3632287173,0.0,0.0,REFERRED
hr2032,1,2,5,102711.578947368,1.66960997,1.8509555014,1.0522960933,0.0,0.0,REFERRED
hr2033,1,9,5,10682.3333333333,1.613557889,1.9424079839,1.2946685504,0.1,0.111111111111,REFERRED
hr2034,1,5,5,7346.2727272727,1.6058467277,1.8549429452,1.0017694733,0.2,0.2,REFERRED
hr2035,1,4,5,142607.555555556,1.7487728844,2.0538558318,1.4504309097,0.0,0.0,REFERRED
hr2036,1,16,5,13510,1.5162836293,1.8370047437,1.1409287825,0.0,0.0,REFERRED
hr2037,1,24,5,46678.8888888889,1.2715916001,1.5179676299,0.9500633314,0.0,0.0416666666667,REFERRED
hr2038,1,4,5,16084.8695652174,1.5840480741,1.8244274739,1.0655995319,0.0,0.0,REFERRED
hr2039,1,11,5,15880.3076923077,1.7497283299,1.9224145807,1.1740493505,0.1,0.0909090909091,REFERRED
hr204,1,1,1,32265.4,1.917700823,2.0496462146,1.3014780806,0.0,0.0,REFERRED
hr2040,1,2,5,25398.1153846154,1.6552150148,1.9997572787,1.25584331,0.0,0.0,REFERRED
hr2041,1,40,5,117721.8,1.1015470325,1.3438197093,0.7487844982,0.7,0.675,REFERRED
hr2042,1,6,5,18849.5263157895,1.4103158153,1.591743065,1.0146229321,0.2,0.166666666667,REFERRED
hr2043,1,15,5,17812.9411764706,1.599587752,1.8176404428,1.0441368584,0.0,0.0,REFERRED
hr2044,1,16,5,13916.25,1.3495718538,1.5170621837,0.7432301082,0.0,0.0,REFERRED
hr2045,1,10,5,24943.2222222222,1.1310236105,1.4518631152,0.9000706382,1.0,1.0,REFERRED
hr2046,1,9,5,218103,1.4440031769,1.7446236288,1.1399049854,1.0,1.0,REFERRED
hr2047,1,2,5,29911.325,1.4549109035,1.6586982955,0.954874106,0.0,0.0,REFERRED
hr2048,1,1,5,29911.325,1.7059260847,2.1772668049,1.3913604414,0.0,0.0,REFERRED
hr2049,1,1,5,16200.5,1.5335602252,1.7568192319,0.9722118911,1.0,1.0,REFERRED
hr205,1,3,1,68735.25,1.4196780317,1.7938975108,1.1914907924,0.7,0.666666666667,REFERRED
hr2050,1,1,5,37867.0952380952,1.5179904802,1.8893947214,1.2429624274,1.0,1.0,REFERRED
hr2051,1,12,5,171150.5,1.6015827758,1.8344764636,1.103642858,0.0,0.0,REFERRED
hr2052,1,15,5,88281.9473684211,1.3148029436,1.4519579681,0.8412920322,0.7,0.666666666667,PASS_OVER:HOUSE
hr2053,1,81,5,111294.071428571,0.9996583891,1.2503584414,0.7875066769,1.0,0.962962962963,REFERRED
hr2054,1,2,5,142607.555555556,1.8062827299,2.2346217335,1.4954082422,0.0,0.0,REFERRED
hr2055,1,22,5,371.2307692308,1.1860506975,1.5300702459,1.0361981718,0.9,0.909090909091,REFERRED
hr2056,1,76,5,25355.25,0.930462192,1.0966510817,0.7237968097,0.0,0.0131578947368,REFERRED
hr2057,1,1,5,239417.333333333,1.6141494059,1.9498417434,1.2523781336,1.0,1.0,REFERRED
hr2058,1,32,5,16084.8695652174,1.0584279742,1.2420554628,0.7767260677,0.2,0.21875,REFERRED
hr2059,1,22,5,24182.7272727273,1.1275527702,1.3994470303,0.8663983595,0.1,0.136363636364,REFERRED
hr206,1,2,1,68735.25,1.6816883305,1.9982740606,1.2976403728,0.5,0.5,REFERRED
hr2060,1,5,5,34813.125,1.4707545826,1.6846608258,1.0145965278,0.0,0.0,REFERRED
hr2061,1,11,5,16351.5945945946,1.2303197058,1.3541179452,0.7442944934,0.5,0.545454545455,PASS_OVER:HOUSE
hr2062,1,15,5,64277.2352941177,1.3556832856,1.7456619303,1.1092012209,0.7,0.733333333333,REPORTED
hr2063,1,1,5,24485.4166666667,1.5936652501,1.8362404891,1.0266457393,1.0,1.0,REFERRED
hr2064,1,28,5,5668.3333333333,1.0396626875,1.3044230816,0.8463972193,0.3,0.25,REFERRED
hr2065,1,3,5,18849.5263157895,1.8229415525,2.2262133542,1.4483204515,0.3,0.333333333333,REFERRED
hr2066,1,39,5,82734.5333333333,1.2232905197,1.4297956103,0.797596916,0.5,0.487179487179,REFERRED
hr2067,1,2,5,17149.0625,1.6252560329,1.900784786,1.1360669329,0.5,0.5,REPORTED
hr2068,1,25,5,16807.375,1.1847583182,1.4342635717,0.8439089853,0.4,0.44,REFERRED
hr2069,1,1,5,75914.5,1.5941848442,1.9522628151,1.1942991585,1.0,1.0,REFERRED
hr207,1,73,1,71000.8947368421,1.0431046093,1.2968334465,0.7434796454,1.0,0.958904109589,REFERRED
hr2070,1,17,5,144409.05,1.6390858327,1.8867858947,1.1070379501,0.0,0.0,REFERRED
hr2071,1,1,5,75914.5,1.6177616541,1.8977315405,1.1174059221,1.0,1.0,REFERRED
hr2072,1,7,5,75914.5,1.7186905851,1.9711913667,1.2541748967,0.9,0.857142857143,PASS_OVER:HOUSE
hr2073,1,23,5,111294.071428571,1.1459512258,1.4119371255,0.928564031,0.3,0.304347826087,REFERRED
hr2074,1,4,5,10951.1818181818,1.4779752972,1.7028809675,0.9889040861,0.3,0.25,REFERRED
hr2075,1,1,5,15248.4,1.5522753575,1.8896376703,1.0645226413,0.0,0.0,REFERRED
hr2076,1,7,5,138860.5,1.542625871,1.9116990107,1.2969079108,0.4,0.428571428571,REFERRED
hr2077,1,40,5,178213.5,1.0603891719,1.3187560684,0.8335679479,0.1,0.05,REFERRED
hr2078,1,5,5,50240.5,1.694558956,1.8540617447,0.877943137,0.0,0.0,REFERRED
hr2079,1,3,5,0,1.7111999461,2.0185589881,1.4108168136,0.3,0.333333333333,REFERRED
hr208,1,5,1,8868.2352941177,1.3263986173,1.7306668873,1.1396195571,0.0,0.0,REFERRED
hr2080,1,3,5,7690.9090909091,1.5102681626,1.888142849,1.2969118314,0.3,0.333333333333,REFERRED
hr2081,1,1,5,52439.0909090909,1.5661714204,1.9493942193,1.2862359791,1.0,1.0,REFERRED
hr2082,1,1,5,17485.2941176471,1.8669925646,2.3750236759,1.6539685223,1.0,1.0,REFERRED
hr2083,1,10,5,9392.1111111111,1.422725508,1.6893337746,1.0661228222,0.2,0.2,PASS_OVER:HOUSE
hr2084,1,76,5,88121.6666666667,1.0264226169,1.2092489625,0.6642318897,0.5,0.513157894737,REFERRED
hr2085,1,25,5,115409.066666667,1.1946016223,1.3924397617,0.8714081493,0.7,0.72,REFERRED
hr2086,1,40,5,15880.3076923077,1.0783267072,1.342947739,0.8031717517,0.1,0.05,REFERRED
hr2087,1,5,5,29590.0740740741,1.6422198465,1.9064113627,1.0628036854,1.0,1.0,REFERRED
hr2088,1,23,5,7346.2727272727,1.2380014557,1.5250837884,0.9468080992,0.0,0.0434782608696,REFERRED
hr2089,1,9,5,112634.6,1.4591369748,1.7046919348,1.0585989313,0.9,0.888888888889,REFERRED
hr209,1,1,1,8868.2352941177,2.1594678164,2.43365503,1.5233738102,0.0,0.0,REFERRED
hr2090,1,4,5,37163.0714285714,1.5801477249,1.9498004932,1.3095441328,0.8,0.75,REFERRED
hr2091,1,1,5,0,1.8521595695,2.2387098666,1.3108215379,1.0,1.0,REFERRED
hr2092,1,12,5,105229.666666667,1.4536812007,1.8293782636,1.1811885499,0.9,0.916666666667,REFERRED
hr2093,1,54,5,123982.375,1.010479448,1.1105782149,0.5852494008,0.9,0.925925925926,REFERRED
hr2094,1,37,5,371.2307692308,1.0355912386,1.1681757168,0.7006843317,0.5,0.459459459459,ENACTED:SIGNED
hr2095,1,1,5,18859.375,1.6287371125,1.9982549922,1.2309176274,1.0,1.0,REPORTED
hr2096,1,1,5,3297.5949367089,2.0042833743,2.3941687558,1.4366352431,0.0,0.0,REFERRED
hr2097,1,1,5,44440,1.7038208598,2.114514383,1.3619796643,1.0,1.0,REFERRED
hr2098,1,17,5,62213.8,1.4419322564,1.7970523606,1.0952669061,0.9,0.941176470588,REFERRED
hr2099,1,9,5,27412.5,1.4355355424,1.6532145169,0.9173700904,1.0,1.0,REFERRED
hr21,1,3,1,25846.4285714286,1.63645935,1.9500830287,1.1917145896,0.0,0.0,REFERRED
hr210,1,1,1,8868.2352941177,1.8340354611,2.0690870759,1.0637884368,0.0,0.0,REFERRED
hr2100,1,1,5,20323.5769230769,1.8747977664,2.1526208612,1.2676038316,0.0,0.0,REFERRED
hr2101,1,37,5,22447.3333333333,1.2601722134,1.521390754,0.8847308569,0.0,0.0,REFERRED
hr2102,1,5,5,51414.2,1.4635879425,1.7918169266,1.1405885616,0.0,0.0,REFERRED
hr2103,1,11,5,77772,1.4020624534,1.6602677991,1.0517016328,0.5,0.454545454545,REFERRED
hr2104,1,1,5,77772,1.5784202998,1.8075453895,1.0398829881,1.0,1.0,REFERRED
hr2105,1,2,5,34615.3157894737,1.5163442617,1.7356744086,1.0325063049,0.5,0.5,REFERRED
hr2106,1,3,5,60115.2608695652,1.6965066567,1.852921696,0.9210960949,0.3,0.333333333333,REFERRED
hr2107,1,10,5,7707.5454545455,1.5973659499,1.8788905457,1.1241598192,0.1,0.1,REFERRED
hr2108,1,3,5,23560.1,1.4420259467,1.866926395,1.2661416942,0.0,0.0,REFERRED
hr2109,1,3,5,23560.1,2.0774511224,2.1764328638,1.1437979641,0.0,0.0,REFERRED
hr211,1,1,1,8868.2352941177,1.4119737639,1.7249038569,1.0705621515,0.0,0.0,REFERRED
hr2110,1,4,5,23560.1,1.5590139569,1.9080953576,1.2696325508,0.0,0.0,REFERRED
hr2111,1,3,5,23560.1,2.021326143,2.0851039579,1.1038747958,0.0,0.0,REFERRED
hr2112,1,27,5,63844.8,1.1803953195,1.3850825257,0.8075875392,0.2,0.222222222222,PASS_OVER:HOUSE
hr2113,1,3,5,29355.9333333333,1.6832169079,2.0578809788,1.2911892771,1.0,1.0,REFERRED
hr2114,1,2,5,29355.9333333333,1.5340862347,1.8804781352,1.1305909055,0.5,0.5,REFERRED
hr2115,1,4,5,45970.3,1.761772736,2.0843351744,1.2152051234,1.0,1.0,REFERRED
hr2116,1,57,5,142607.555555556,0.9731792803,1.1559068043,0.635942423,0.0,0.0,REFERRED
hr2117,1,2,5,142607.555555556,1.8969155225,2.2394535039,1.3267819175,0.0,0.0,REFERRED
hr2118,1,7,5,40434.45,1.6139722542,1.9041315428,1.1815319111,0.1,0.142857142857,REFERRED
hr2119,1,8,5,58761,1.6668444105,1.9557302232,1.3283409871,0.0,0.0,REFERRED
hr212,1,1,1,8868.2352941177,1.8431727739,2.0585312641,1.2192814753,0.0,0.0,REFERRED
hr2120,1,3,5,22668.4375,1.7229710254,2.0275410456,1.2356741344,0.0,0.0,REFERRED
hr2121,1,2,5,16084.8695652174,1.5187710688,1.7474915463,1.0478770441,0.0,0.0,REFERRED
hr2122,1,24,5,83556.2666666667,1.4051624411,1.6437270329,0.8921529639,0.9,0.875,REPORTED
hr2123,1,21,5,48031.3333333333,1.1153492288,1.414111966,0.9846225971,0.4,0.428571428571,REFERRED
hr2124,1,1,5,269190.928571429,1.5588907866,1.7927860987,1.0569242105,0.0,0.0,REFERRED
hr2125,1,9,5,177598.545454545,1.6471127411,1.9444881578,1.0774595726,0.9,0.888888888889,REFERRED
hr2126,1,2,5,18849.5263157895,1.6904722099,2.1095096092,1.3028095731,0.5,0.5,PASS_OVER:HOUSE
hr2127,1,8,5,18849.5263157895,1.569910625,1.9567049292,1.2641574649,0.8,0.75,REFERRED
hr2128,1,3,5,18849.5263157895,1.6477655221,1.9601259729,1.1406233442,0.3,0.333333333333,REFERRED
hr2129,1,4,5,34320.6666666667,1.6741838443,1.9879458035,1.3032255085,0.0,0.0,REFERRED
hr213,1,1,1,8868.2352941177,1.9840050399,2.3576899808,1.5051080189,0.0,0.0,REFERRED
hr2130,1,33,5,6525.3260869565,1.2363781742,1.4366225225,0.8352380899,0.0,0.0,REFERRED
hr2131,1,23,5,16351.5945945946,1.1868052991,1.3510920288,0.7400835906,1.0,1.0,REPORTED
hr2132,1,6,5,36001.25,1.4527272496,1.7512831816,1.0998585964,0.0,0.0,REFERRED
hr2133,1,2,5,9231.8857142857,1.8043649233,2.2879240087,1.4707489269,0.5,0.5,REFERRED
hr2134,1,40,5,105229.666666667,1.0852582263,1.3028111784,0.7585432684,0.3,0.3,REFERRED
hr2135,1,12,5,46045.3076923077,1.2665996539,1.4748934113,0.9437945798,0.7,0.666666666667,REFERRED
hr2136,1,1,5,49482,1.9153628427,2.3623140099,1.5013871278,1.0,1.0,REFERRED
hr2137,1,40,5,40434.45,1.0820509936,1.2924762255,0.8093989981,0.2,0.225,REFERRED
hr2138,1,10,5,350555,1.5067714178,1.8122327203,1.1578927365,1.0,1.0,REFERRED
hr2139,1,16,5,109248,1.3725046354,1.595273603,1.0056820635,0.3,0.25,REFERRED
hr214,1,1,1,8868.2352941177,1.6949238664,2.024062264,1.2617308445,0.0,0.0,REFERRED
hr2140,1,2,5,45115.5555555556,1.3690054855,1.7144233702,1.0953926836,0.5,0.5,REFERRED
hr2141,1,19,5,42362.3333333333,1.446162122,1.6526653962,1.0602296829,0.0,0.0,REFERRED
hr2142,1,5,5,144409.05,1.2403044513,1.3875846033,0.8716889402,0.6,0.6,REFERRED
hr2143,1,14,5,41511.6666666667,1.1475090741,1.3756799091,0.8292000061,0.8,0.785714285714,REFERRED
hr2144,1,27,5,87677.7586206897,1.1864856526,1.4450600785,0.8630091743,0.2,0.222222222222,REFERRED
hr2145,1,3,5,44440,1.5711248596,1.7718996021,1.0219877802,0.3,0.333333333333,REFERRED
hr2146,1,74,5,21363.6363636364,0.9988435114,1.2339874928,0.7281307981,0.0,0.0135135135135,REFERRED
hr2147,1,2,5,40784,1.7400205094,2.0409544868,1.2819456323,0.0,0.0,REFERRED
hr2148,1,1,5,40784,1.7501291598,2.1688531698,1.3061936863,0.0,0.0,REFERRED
hr2149,1,22,5,16293.8181818182,1.3366114541,1.571751181,0.956787002,0.1,0.0909090909091,REFERRED
hr215,1,1,1,8868.2352941177,1.864511448,2.2209881401,1.3489602741,0.0,0.0,REFERRED
hr2150,1,17,5,30680.7692307692,1.3380717016,1.6436145836,1.1410040766,0.5,0.529411764706,REFERRED
hr2151,1,4,5,20323.5769230769,1.5085312278,1.7230778763,1.1170063464,0.0,0.0,REFERRED
hr2152,1,1,5,106402.2,1.6505786567,1.9353434329,1.1111776231,0.0,0.0,REFERRED
hr2153,1,3,5,106402.2,1.6413046449,1.860485637,1.0326559837,0.3,0.333333333333,REFERRED
hr2154,1,7,5,28900,1.460701256,1.6475342811,0.8085999576,0.6,0.571428571429,REFERRED
hr2155,1,2,5,15610.1764705882,1.6996723679,2.0546949737,1.320482637,0.0,0.0,REFERRED
hr2156,1,10,5,48180.6666666667,1.2138747585,1.4599803845,0.9978146403,0.6,0.6,REFERRED
hr2157,1,5,5,44275.7419354839,1.8263568452,2.134524992,1.1403550249,0.2,0.2,REFERRED
hr2158,1,1,5,24943.2222222222,1.9128102236,2.2727642982,1.4389793809,1.0,1.0,REPORTED
hr2159,1,16,5,53037.2307692308,1.3881026875,1.6460592963,1.0069600347,0.0,0.0,REFERRED
hr216,1,1,1,8868.2352941177,1.8343493541,2.3733346531,1.6436137232,0.0,0.0,REFERRED
hr2160,1,9,5,77088.7777777778,1.7852417176,2.1411377766,1.3649110414,0.0,0.0,REFERRED
hr2161,1,1,5,14267.8333333333,1.8758406773,2.2189003737,1.1837253464,1.0,1.0,REFERRED
hr2162,1,4,5,8379.6363636364,1.4134622503,1.6544919405,1.035160354,1.0,1.0,REFERRED
hr2163,1,3,5,21605.6842105263,1.6512486964,1.9837154824,1.3417767008,0.0,0.0,REFERRED
hr2164,1,19,5,40790.4,1.3623152756,1.7183447924,1.160174471,0.9,0.947368421053,REFERRED
hr2165,1,2,5,88578.9333333333,1.9004861796,2.1988211106,1.4170200415,1.0,1.0,REFERRED
hr2166,1,4,5,88578.9333333333,1.7268695217,2.1589469968,1.3664943688,0.5,0.5,PASS_OVER:HOUSE
hr2167,1,2,5,90347,1.5999474983,1.8532407733,1.0318073514,0.5,0.5,ENACTED:SIGNED
