bill_id, 1, numTerms, avgRank, lowestRank, percentCIC, bill_status
hr1560,1,1,10.0,3,0.0,REFERRED
hr1561,1,2,13.25,8,0.0,REFERRED
hr1562,1,2,9.85714285714,4,0.0,REFERRED
hr1563,1,3,10.2857142857,5,0.000489795918367,REFERRED
hjres78,1,22,30,20,0.0,REFERRED
hjres79,1,6,6.5,1,0.96,PASS_OVER:HOUSE
hjres72,1,7,3.5,1,0.96,PASS_OVER:HOUSE
hjres73,1,11,3.25,1,0.96,PASS_OVER:HOUSE
hjres70,1,8,4.5,1,0.96,PASS_OVER:HOUSE
hjres71,1,7,5.0,1,0.96,PASS_OVER:HOUSE
hjres76,1,10,2.5,1,0.96,ENACTED:SIGNED
hjres77,1,9,4.2,1,0.96,PASS_OVER:HOUSE
hjres74,1,1,13.8333333333,5,0.0,REFERRED
hjres75,1,9,4.2,1,0.96,PASS_OVER:HOUSE
hr1710,1,14,2.33333333333,1,0.0,REFERRED
hr887,1,2,10.375,5,0.00888888888889,REFERRED
s782,1,2,5.0,1,0.0,REPORTED
s783,1,12,2.0,1,0.0175,REPORTED
s780,1,2,3.8,1,0.213333333333,REFERRED
s781,1,5,2.64285714286,1,0.0,REFERRED
s786,1,11,3.0,1,0.0,REFERRED
s787,1,11,3.0,1,0.0,REFERRED
s784,1,9,30,20,0.24,REFERRED
s785,1,1,3.84615384615,1,0.96,REFERRED
s788,1,7,9.0,9,0.0,REPORTED
s789,1,9,30,20,0.0027397260274,REFERRED
hr4422,1,4,8.66666666667,2,0.0,REFERRED
hr4423,1,2,15.75,9,0.0355555555556,REFERRED
hr4420,1,1,13.0,5,0.96,REFERRED
hr4421,1,30,4.8,2,0.0,REFERRED
hr4426,1,10,3.75,1,0.00390243902439,REFERRED
hr4427,1,6,7.25,4,0.00615384615385,REFERRED
hr4424,1,10,4.0,1,0.48,REFERRED
hr4425,1,1,7.66666666667,3,0.0171428571429,REFERRED
hr4428,1,6,5.8,1,0.96,REFERRED
hr4429,1,7,3.0,1,0.0564705882353,REPORTED
hr886,1,6,6.66666666667,4,0.32,REFERRED
hr885,1,10,3.33333333333,1,0.0,PASS_OVER:HOUSE
s258,1,2,2.5,1,0.0711111111111,REPORTED
s259,1,6,4.90476190476,1,0.0,REFERRED
s250,1,10,3.5,1,0.0,REFERRED
s251,1,7,3.9375,1,0.213333333333,REFERRED
s252,1,2,4.375,1,0.0276923076923,ENACTED:SIGNED
s253,1,6,4.22222222222,1,0.106666666667,REFERRED
s254,1,10,4.875,1,0.0,REFERRED
s255,1,9,30,20,0.0,REPORTED
s256,1,12,2.0,1,0.48,ENACTED:SIGNED
s257,1,6,5.23529411765,1,0.04,REFERRED
hr884,1,3,6.66666666667,1,0.0,REFERRED
hr3438,1,1,5.4,1,0.0171428571429,REFERRED
hr3439,1,8,3.2,1,0.04,REFERRED
hr3430,1,4,7.5,2,0.0,REFERRED
hr3431,1,1,5.33333333333,2,0.0,REFERRED
hr3432,1,5,8.66666666667,4,0.0,REFERRED
hr3433,1,3,6.6,2,0.0218181818182,REFERRED
hr3434,1,3,9.0,5,0.213333333333,REFERRED
hr3435,1,6,5.8,1,0.00470588235294,REFERRED
hr3436,1,4,13.2857142857,5,0.00588235294118,REFERRED
hr3437,1,5,7.0,3,0.96,REFERRED
s333,1,5,30,20,0.0153846153846,REFERRED
s332,1,10,3.5,1,0.48,REFERRED
s331,1,9,3.78571428571,1,0.24,REFERRED
s330,1,9,3.21052631579,1,0.025,ENACTED:SIGNED
s337,1,5,4.8,1,0.0145454545455,REFERRED
s336,1,3,3.85714285714,1,0.00533333333333,REFERRED
s335,1,1,6.4,1,0.24,REFERRED
s334,1,2,3.46153846154,1,0.0,REFERRED
s339,1,7,2.35714285714,1,0.24,REFERRED
s338,1,9,30,20,0.00558139534884,REFERRED
s1764,1,1,4.1875,1,0.0444444444444,REFERRED
s1765,1,2,4.0,1,0.06,REFERRED
s1766,1,1,4.1875,1,0.24,REFERRED
s1767,1,21,6.625,1,0.0533333333333,REFERRED
s1760,1,1,5.88888888889,1,0.48,REFERRED
s1761,1,1,5.27777777778,1,0.045,REFERRED
s1762,1,10,3.5,1,0.0,REFERRED
s1763,1,5,5.0625,1,0.0,REFERRED
s1768,1,21,6.625,1,0.0533333333333,REFERRED
s1769,1,4,5.2,1,0.0,REFERRED
sjres28,1,7,2.5625,1,0.213333333333,ENACTED:SIGNED
sjres29,1,7,2.5625,1,0.213333333333,ENACTED:SIGNED
sjres22,1,2,5.53846153846,1,0.0,REFERRED
sjres23,1,1,6.22222222222,1,0.0,REFERRED
sjres20,1,6,4.22222222222,1,0.0,REFERRED
sjres21,1,10,4.875,1,0.96,REPORTED
sjres26,1,5,2.69230769231,2,0.0,INTRODUCED
sjres27,1,5,2.69230769231,2,0.0,REFERRED
sjres24,1,4,3.4,1,0.213333333333,REFERRED
sjres25,1,1,3.84615384615,1,0.0,REFERRED
s1492,1,4,7.11111111111,4,0.24,REFERRED
s1493,1,12,3.73333333333,1,0.24,REFERRED
hr328,1,3,6.66666666667,1,0.06,REPORTED
hr329,1,3,9.33333333333,2,0.0,REFERRED
s1496,1,7,4.85714285714,1,0.96,REFERRED
s1497,1,5,4.46666666667,1,0.015,REFERRED
s1494,1,5,2.64285714286,1,0.106666666667,REFERRED
s1495,1,2,5.0,1,0.0290909090909,REFERRED
hr322,1,7,2.6,1,0.00164948453608,REFERRED
hr323,1,7,2.6,1,0.0,REFERRED
hr320,1,9,6.75,3,0.00181818181818,REFERRED
hr321,1,11,2.14285714286,1,0.00115942028986,REFERRED
hr326,1,4,4.77777777778,1,0.0,REFERRED
hr327,1,3,6.66666666667,1,0.0,REFERRED
hr324,1,7,2.6,1,0.000489296636086,ENACTED:SIGNED
hr325,1,12,1.0,1,0.48,ENACTED:SIGNED
hr1455,1,11,3.85714285714,1,0.18,REFERRED
hr2473,1,5,6.0,3,0.0153846153846,REFERRED
hr2472,1,5,6.0,3,0.0153846153846,REFERRED
hr2471,1,5,5.5,1,0.48,REFERRED
hr2470,1,18,2.14285714286,1,0.213333333333,REFERRED
hr2477,1,9,6.25,4,0.04,REFERRED
hr2476,1,2,9.375,1,0.0,REFERRED
hr2475,1,7,4.5,1,0.00387096774194,REFERRED
hr2474,1,2,6.4,1,0.0164705882353,REFERRED
s805,1,5,5.0625,1,0.112,REFERRED
s804,1,8,4.41666666667,1,0.24,REFERRED
hr2479,1,12,2.5,1,0.0142857142857,REFERRED
hr2478,1,5,4.11111111111,1,0.00266666666667,REFERRED
s801,1,5,6.5625,1,0.12,REFERRED
s800,1,3,3.55555555556,1,0.0,REFERRED
s803,1,5,30,20,0.0,REFERRED
s802,1,1,4.58333333333,1,0.0228571428571,REFERRED
s1940,1,1,4.69230769231,1,0.0,REFERRED
s1941,1,2,5.53846153846,1,0.015,REFERRED
s1942,1,9,3.21052631579,1,0.213333333333,REFERRED
s1943,1,4,2.66666666667,1,0.106666666667,REFERRED
s1944,1,1,5.29411764706,1,0.24,REFERRED
s1945,1,7,2.5625,1,0.0666666666667,REFERRED
s1947,1,2,4.31578947368,1,0.48,REPORTED
s1949,1,4,2.66666666667,1,0.0,REFERRED
s2268,1,6,4.90476190476,1,0.0,REFERRED
s2269,1,6,4.90476190476,1,0.0,REFERRED
s2260,1,12,2.0,1,0.96,REPORTED
s2261,1,12,2.0,1,0.96,REPORTED
s2262,1,1,5.29411764706,1,0.0,REPORTED
s2263,1,1,4.1875,1,0.12,REFERRED
s2264,1,2,3.46153846154,1,0.0,REFERRED
s2265,1,1,3.84615384615,1,0.00222222222222,REFERRED
s2266,1,8,4.57142857143,1,0.24,REFERRED
s2267,1,1,5.41176470588,1,0.48,REFERRED
hr1555,1,10,3.33333333333,1,0.00296296296296,REFERRED
hr1554,1,10,3.33333333333,1,0.00294117647059,REFERRED
hr3135,1,1,10.0,5,0.00307692307692,REFERRED
hr3642,1,11,1.66666666667,1,0.0,REFERRED
hr3641,1,2,15.75,9,0.09,REFERRED
hr3647,1,2,11.5,4,0.0,REFERRED
hr3646,1,1,9.25,4,0.0,REFERRED
hr1528,1,3,5.375,1,0.00129032258065,ENACTED:SIGNED
hr3133,1,2,10.3333333333,5,0.00194174757282,REFERRED
hr1529,1,1,12.0,3,0.04,REFERRED
hr3132,1,8,4.75,1,0.192,REFERRED
hr1038,1,1,12.0,5,0.0093023255814,PASS_OVER:HOUSE
hr1039,1,3,9.33333333333,2,0.000952380952381,REFERRED
hr1520,1,7,5.5,1,0.0,REFERRED
hr1521,1,1,13.7142857143,7,0.00571428571429,REFERRED
hr1030,1,14,6.9,1,0.008,REFERRED
hr1523,1,13,2.83333333333,1,0.00275862068966,REFERRED
hr1036,1,5,3.66666666667,1,0.008,ENACTED:SIGNED
hr1037,1,3,8.75,1,0.00941176470588,REFERRED
hr1977,1,3,6.6,2,0.96,REFERRED
hr1976,1,3,9.0,3,0.008,REFERRED
hr1975,1,12,2.5,1,0.00170212765957,REFERRED
hr1974,1,1,11.0,1,0.0276923076923,REFERRED
hr1973,1,2,9.71428571429,3,0.96,REFERRED
hr1972,1,3,7.8,1,0.0290909090909,REFERRED
hr1971,1,6,3.6,1,0.00585365853659,REFERRED
hr1970,1,5,4.5,2,0.0,REFERRED
hjres39,1,6,4.55555555556,1,0.0,REFERRED
hr1979,1,9,3.4,1,0.00307692307692,REFERRED
hr1978,1,5,7.0,3,0.00909090909091,REFERRED
hr139,1,21,6.625,1,0.000645161290323,REFERRED
hr138,1,9,5.0,1,0.000888888888889,REFERRED
hr137,1,9,5.0,1,0.000869565217391,REFERRED
hr136,1,5,9.5,3,0.0,REFERRED
hr135,1,5,9.5,3,0.0,REFERRED
hr134,1,7,9.25,6,0.0,REFERRED
hr133,1,2,12.9,5,0.0,REFERRED
hr132,1,6,3.36363636364,1,0.213333333333,REFERRED
hr131,1,16,3.0,1,0.106666666667,REFERRED
hr130,1,16,3.0,1,0.0,REFERRED
hr1605,1,8,4.66666666667,2,0.0266666666667,REFERRED
hr1604,1,4,4.77777777778,1,0.96,REFERRED
hr1607,1,2,11.8571428571,5,0.24,REFERRED
hr1606,1,6,4.55555555556,1,0.96,REFERRED
hr1601,1,6,5.57142857143,1,0.00210526315789,REFERRED
hr1600,1,6,5.57142857143,1,0.96,REFERRED
hr1603,1,2,11.5,6,0.133333333333,REFERRED
hr1602,1,6,5.57142857143,1,0.0,REFERRED
hr1609,1,9,6.66666666667,3,0.03,REFERRED
hr1608,1,3,10.3333333333,4,0.0,REFERRED
s1539,1,1,5.875,1,0.0171428571429,REFERRED
s1538,1,2,4.31578947368,1,0.0,REFERRED
s1029,1,8,4.41666666667,1,0.0276923076923,REFERRED
s1028,1,10,3.5,1,0.0126315789474,REFERRED
s1023,1,2,4.0,1,0.08,REFERRED
s1022,1,9,3.78571428571,1,0.045,REFERRED
s1533,1,6,5.0,1,0.0,REFERRED
s1020,1,1,5.6,1,0.0,REFERRED
s1027,1,7,4.85714285714,1,0.18,REFERRED
s1026,1,7,4.85714285714,1,0.96,REFERRED
s1025,1,4,5.44444444444,1,0.24,REFERRED
s1024,1,1,5.44444444444,1,0.0,REFERRED
hr2118,1,9,6.66666666667,3,0.0,REFERRED
hr2119,1,1,6.16666666667,3,0.045,REFERRED
hr2114,1,2,5.66666666667,2,0.48,REFERRED
hr2115,1,6,4.22222222222,1,0.18,REFERRED
hr2116,1,13,2.66666666667,1,0.00491228070175,REFERRED
hr2117,1,13,2.66666666667,1,0.48,REFERRED
hr2110,1,14,2.33333333333,1,0.12,REFERRED
hr2111,1,14,2.33333333333,1,0.213333333333,REFERRED
hr2113,1,2,5.66666666667,2,0.106666666667,REFERRED
hr3609,1,3,10.3333333333,4,0.00148148148148,REPORTED
hr3607,1,2,9.71428571429,3,0.0,REFERRED
hr3606,1,3,5.75,1,0.06,REPORTED
hr3605,1,1,9.0,3,0.0,REPORTED
hr3604,1,3,7.33333333333,2,0.0,REFERRED
hr3603,1,11,3.25,1,0.106666666667,REFERRED
hr3602,1,5,6.33333333333,1,0.0133333333333,REFERRED
hr3601,1,5,4.5,2,0.0025,REFERRED
hr3600,1,3,12.3333333333,5,0.00109589041096,REFERRED
hr2808,1,7,9.25,6,0.0,REFERRED
hr2809,1,6,7.5,3,0.0044776119403,REFERRED
hr2803,1,3,8.75,1,0.0,REFERRED
hr2800,1,5,9.5,3,0.008,REFERRED
hr2801,1,2,11.8571428571,5,0.005,REFERRED
hr2806,1,5,6.66666666667,3,0.137142857143,REFERRED
hr2807,1,6,6.66666666667,4,0.000540540540541,REPORTED
hr2804,1,1,9.71428571429,5,0.08,PASS_OVER:HOUSE
hr2805,1,5,5.5,1,0.00153846153846,REFERRED
hr4652,1,9,3.4,1,0.00166666666667,REFERRED
hr490,1,3,8.66666666667,2,0.00333333333333,REFERRED
hr491,1,17,1.5,1,0.32,REFERRED
hr492,1,3,15.3333333333,8,0.00666666666667,REFERRED
hr493,1,2,10.6666666667,2,0.00571428571429,REFERRED
hr494,1,6,6.66666666667,4,0.00043956043956,REFERRED
hr495,1,4,6.75,4,0.000993788819876,REFERRED
hr496,1,12,1.0,1,0.0,REFERRED
hr497,1,2,9.1,1,0.00833333333333,REFERRED
hr498,1,11,4.33333333333,2,0.000792079207921,REFERRED
hr499,1,3,6.6,2,0.0210526315789,REFERRED
hr148,1,6,1.0,1,0.00183908045977,REFERRED
hr4681,1,7,5.0,1,0.96,PASS_OVER:HOUSE
hr4408,1,2,7.16666666667,1,0.0,REFERRED
hr4409,1,11,3.85714285714,1,0.0,REFERRED
hr4158,1,4,6.75,4,0.00699029126214,REFERRED
hr4159,1,11,5.7,1,0.0281481481481,REFERRED
hr4404,1,2,7.125,1,0.0,REFERRED
hr4405,1,7,30,20,0.0,REFERRED
hr4406,1,3,9.5,2,0.213333333333,REFERRED
hr4407,1,3,7.33333333333,2,0.0175,REFERRED
hr4400,1,11,5.25,1,0.106666666667,REFERRED
hr4401,1,3,5.375,1,0.0,REFERRED
hr4150,1,1,10.2222222222,4,0.32,REFERRED
hr4403,1,4,2.42857142857,1,0.0266666666667,REFERRED
s276,1,1,2.23076923077,1,0.24,ENACTED:SIGNED
s277,1,2,3.8,1,0.0,REFERRED
s274,1,4,5.07692307692,1,0.24,REFERRED
s275,1,1,2.23076923077,1,0.24,REFERRED
s272,1,1,5.88888888889,1,0.48,REFERRED
s273,1,1,4.1875,1,0.00888888888889,REFERRED
s270,1,1,5.88888888889,1,0.0,REFERRED
s271,1,1,5.88888888889,1,0.0,REFERRED
s278,1,2,3.8,1,0.0,REFERRED
s279,1,2,5.0,1,0.04,REFERRED
s319,1,1,4.93333333333,1,0.0,REFERRED
s318,1,1,4.93333333333,1,0.0,REFERRED
s310,1,8,4.72727272727,1,0.0171428571429,REFERRED
s313,1,2,5.0,1,0.00266666666667,REFERRED
s312,1,6,4.90476190476,1,0.24,REPORTED
s314,1,5,30,20,0.02,REFERRED
s317,1,1,4.93333333333,1,0.24,REFERRED
s316,1,10,3.5,1,0.0025,REFERRED
s1702,1,1,4.0,1,0.04,REFERRED
s1703,1,3,5.06666666667,1,0.0,REFERRED
s1700,1,21,6.625,1,0.112,REFERRED
s1701,1,8,7.84615384615,5,0.0,REFERRED
s1706,1,9,3.78571428571,1,0.0218181818182,REFERRED
s1707,1,5,4.6875,1,0.32,REFERRED
s1704,1,10,3.52631578947,1,0.08,REFERRED
s1705,1,10,3.52631578947,1,0.106666666667,REFERRED
s1708,1,1,6.4,1,0.0168421052632,REFERRED
s1709,1,7,4.85714285714,1,0.0171428571429,REFERRED
hr300,1,9,3.16666666667,1,0.00153846153846,REFERRED
hr301,1,17,1.75,1,0.00219178082192,PASS_OVER:HOUSE
hr302,1,17,1.75,1,0.0,REFERRED
hr303,1,4,11.3333333333,3,0.0018691588785,REFERRED
hr304,1,17,1.75,1,0.0,REFERRED
hr305,1,4,8.8,2,0.00266666666667,REFERRED
hr307,1,7,5.0,1,0.16,ENACTED:SIGNED
hr308,1,2,12.0,4,0.0,REFERRED
hr309,1,2,12.0,4,0.00253968253968,REFERRED
hr454,1,10,5.0,1,0.0,REFERRED
hr455,1,14,1.66666666667,1,0.000672268907563,REFERRED
hr456,1,7,4.5,1,0.0171428571429,REFERRED
hr3452,1,5,4.0,1,0.0,REFERRED
hr3453,1,1,9.0,2,0.0179310344828,REFERRED
hr3450,1,2,17.75,12,0.0258823529412,REFERRED
hr3451,1,1,10.0,3,0.0133333333333,REFERRED
hr3456,1,5,7.0,3,0.015,REFERRED
hr3457,1,8,4.5,1,0.0,REFERRED
hr3454,1,11,3.25,1,0.0,REFERRED
hr3455,1,4,4.77777777778,1,0.0,REFERRED
hr450,1,3,9.16666666667,3,0.106666666667,REFERRED
hr3458,1,14,1.66666666667,1,0.06,ENACTED:SIGNED
hr3459,1,4,6.16666666667,1,0.0533333333333,REFERRED
hr2516,1,6,5.57142857143,1,0.12,REFERRED
hr453,1,3,12.0,9,0.106666666667,REFERRED
s869,1,9,4.05555555556,1,0.0,REFERRED
s868,1,5,4.6875,1,0.32,REFERRED
hr2499,1,13,3.66666666667,1,0.00228571428571,REFERRED
hr2498,1,4,6.33333333333,2,0.112,REFERRED
s863,1,1,5.27777777778,1,0.48,REFERRED
s862,1,1,4.1875,1,0.00727272727273,REFERRED
s861,1,5,2.69230769231,2,0.0,REFERRED
s860,1,1,4.69230769231,1,0.02,REFERRED
s867,1,2,4.13043478261,1,0.0,REFERRED
s866,1,12,2.41176470588,1,0.96,REFERRED
s865,1,2,3.8,1,0.00540540540541,REFERRED
s864,1,9,3.22222222222,1,0.0168421052632,REPORTED
hr861,1,11,2.875,1,0.00727272727273,REFERRED
hr1802,1,7,7.33333333333,3,0.106666666667,REFERRED
hr1801,1,5,4.0,1,0.00307692307692,REFERRED
hr862,1,2,9.71428571429,1,0.24,ENACTED:SIGNED
hr865,1,12,2.5,1,0.0,REFERRED
hr864,1,9,2.57142857143,1,0.000740740740741,REFERRED
hr1805,1,1,6.375,3,0.00965517241379,REFERRED
hr1804,1,2,6.28571428571,4,0.96,REPORTED
hr722,1,11,2.875,1,0.0,REFERRED
hr4725,1,1,11.7777777778,1,0.0,REFERRED
hr4096,1,2,9.25,1,0.48,REFERRED
hr4727,1,14,3.71428571429,2,0.0844444444444,REFERRED
hr4726,1,1,18.2857142857,6,0.04,REFERRED
hr4721,1,21,1.875,1,0.0,REFERRED
hr723,1,7,3.16666666667,1,0.0,PASS_OVER:HOUSE
s93,1,5,4.46666666667,1,0.0,REFERRED
s92,1,5,4.46666666667,1,0.0,REFERRED
s91,1,5,4.46666666667,1,0.0,REFERRED
s90,1,5,4.46666666667,1,0.0,REFERRED
s97,1,5,4.46666666667,1,0.0,REFERRED
s96,1,5,4.46666666667,1,0.0,REFERRED
s95,1,5,4.46666666667,1,0.0,REFERRED
s94,1,5,4.46666666667,1,0.96,REFERRED
s99,1,5,4.46666666667,1,0.0,REFERRED
s98,1,5,4.46666666667,1,0.0,REFERRED
s489,1,5,6.5625,1,0.00740740740741,REFERRED
s488,1,5,4.8,1,0.24,REFERRED
s481,1,2,4.31578947368,1,0.213333333333,REFERRED
s480,1,6,4.35294117647,1,0.0290909090909,REFERRED
s483,1,9,3.21052631579,1,0.0,REFERRED
s482,1,5,2.64285714286,1,0.045,REFERRED
s485,1,11,3.0,1,0.0,REFERRED
s484,1,8,4.46153846154,1,0.0213333333333,REFERRED
s487,1,12,2.41176470588,1,0.0,REFERRED
s486,1,7,3.55555555556,1,0.106666666667,REPORTED
hr685,1,12,1.75,1,0.00038338658147,ENACTED:SIGNED
hr684,1,2,8.0,2,0.00179104477612,REFERRED
hr687,1,2,7.125,2,0.04,REPORTED
hr686,1,2,11.8571428571,5,0.0190476190476,REFERRED
hr681,1,17,1.75,1,0.008,REFERRED
hr680,1,2,8.16666666667,2,0.00363636363636,REFERRED
hr683,1,9,1.5,1,0.0033734939759,REFERRED
hr682,1,14,13.2857142857,1,0.0,REFERRED
hr689,1,10,8.0,4,0.00740740740741,REFERRED
hr688,1,11,3.25,1,0.000655737704918,REFERRED
hr1911,1,6,3.6,1,0.133333333333,ENACTED:SIGNED
hr1910,1,1,8.16666666667,1,0.0037037037037,REFERRED
hr1913,1,4,5.71428571429,1,0.0222222222222,REFERRED
hr1912,1,3,6.11111111111,1,0.0,REFERRED
hr1915,1,13,3.75,1,0.00177777777778,REFERRED
hr1914,1,2,9.0,1,0.00266666666667,REFERRED
hr1917,1,11,5.25,1,0.96,REFERRED
hr1916,1,2,6.375,1,0.0075,REFERRED
hr1919,1,4,8.0,2,0.032380952381,PASS_OVER:HOUSE
hr1918,1,10,3.0,1,0.00105263157895,REFERRED
hr4365,1,6,6.66666666667,4,0.003,REFERRED
hr4364,1,20,10.4285714286,1,0.0766666666667,REFERRED
hr4367,1,2,9.25,3,0.0,REFERRED
hr4366,1,2,7.8,1,0.0613333333333,PASS_OVER:HOUSE
hr4361,1,12,2.5,1,0.045,REFERRED
hr4360,1,1,13.6,2,0.0133333333333,ENACTED:SIGNED
hr4363,1,1,5.33333333333,1,0.0266666666667,REFERRED
hr4362,1,4,6.0,1,0.96,REFERRED
hr4369,1,2,15.25,10,0.0,REFERRED
hr4368,1,2,11.5,6,0.0266666666667,REFERRED
hr3849,1,3,12.0,9,0.96,REFERRED
hr3848,1,6,4.83333333333,1,0.0,REFERRED
hr3845,1,2,6.33333333333,2,0.96,REFERRED
hr3844,1,2,6.33333333333,2,0.0,REFERRED
hr3847,1,2,6.75,1,0.0,REFERRED
hr3841,1,2,6.33333333333,2,0.0,REFERRED
hr3840,1,10,3.4,1,0.32,REFERRED
hr3843,1,2,6.33333333333,2,0.0,REFERRED
hr3842,1,2,6.33333333333,2,0.0,REFERRED
hr1629,1,22,1.66666666667,1,0.00923076923077,REFERRED
hr1628,1,6,4.4,1,0.0145454545455,REFERRED
hr1627,1,12,1.0,1,0.0292307692308,REFERRED
hr1626,1,1,19.0,9,0.0844444444444,REFERRED
hr1625,1,10,3.33333333333,1,0.0,REFERRED
hr1624,1,5,5.5,1,0.0533333333333,REFERRED
hr1623,1,1,5.85714285714,2,0.0168421052632,REFERRED
hr1622,1,4,5.71428571429,1,0.0126315789474,REFERRED
hr1621,1,4,5.71428571429,1,0.002,REFERRED
hr1620,1,1,8.16666666667,1,0.0,REFERRED
hr3669,1,2,7.16666666667,1,0.0,REFERRED
hr3668,1,1,14.6666666667,8,0.0,REFERRED
hr3661,1,2,7.125,2,0.08,REFERRED
hr3660,1,1,8.16666666667,1,0.0,REFERRED
hr3663,1,2,11.8571428571,5,0.00222222222222,REFERRED
hr3662,1,2,9.85714285714,4,0.0152380952381,REFERRED
hr3665,1,1,11.5,4,0.02,REFERRED
hr3664,1,9,1.8,1,0.0,REFERRED
hr3667,1,2,9.25,2,0.0444444444444,REFERRED
hr3666,1,12,2.66666666667,1,0.0533333333333,REFERRED
hr2824,1,2,15.25,10,0.133333333333,PASS_OVER:HOUSE
hr2825,1,1,8.16666666667,1,0.00112676056338,REFERRED
hr2826,1,5,3.66666666667,1,0.0666666666667,REFERRED
hr2391,1,1,19.0,9,0.015,ENACTED:SIGNED
hr2396,1,13,3.66666666667,1,0.96,REFERRED
hr2397,1,22,30,20,0.0,PASS_OVER:HOUSE
hr2822,1,7,7.0,2,0.00307692307692,REFERRED
hr2823,1,8,4.75,1,0.106666666667,REFERRED
s104,1,5,4.46666666667,1,0.06,REFERRED
s105,1,5,4.46666666667,1,0.0,REFERRED
s106,1,5,4.46666666667,1,0.0,REFERRED
s107,1,5,4.46666666667,1,0.96,REFERRED
s100,1,5,4.46666666667,1,0.96,REFERRED
s101,1,5,4.46666666667,1,0.24,REFERRED
s102,1,5,4.46666666667,1,0.0,REFERRED
s103,1,12,3.73333333333,1,0.0,REFERRED
s1041,1,1,5.27777777778,1,0.96,REFERRED
s1040,1,8,4.41666666667,1,0.00408163265306,REFERRED
s1043,1,2,5.72727272727,1,0.96,REFERRED
s1514,1,5,2.69230769231,2,0.0,REPORTED
s1513,1,12,2.0,1,0.0,REPORTED
s1512,1,12,2.41176470588,1,0.0,PASS_OVER:SENATE
s1047,1,9,2.86666666667,1,0.106666666667,REFERRED
s1046,1,1,6.33333333333,1,0.056,REFERRED
s1049,1,5,4.6875,1,0.04,REFERRED
s1048,1,5,3.55555555556,1,0.0,REFERRED
s1519,1,5,4.46666666667,1,0.96,REFERRED
s1518,1,7,3.17647058824,1,0.96,REFERRED
hr515,1,7,30,20,0.00545454545455,REFERRED
hr514,1,11,1.66666666667,1,0.0,REFERRED
hr517,1,11,2.14285714286,1,0.0032,REFERRED
hr516,1,2,7.16666666667,1,0.0,REFERRED
hr511,1,3,5.57142857143,1,0.03,REFERRED
hr510,1,3,5.57142857143,1,0.0,REFERRED
hr513,1,2,9.25,2,0.0,REFERRED
hr512,1,3,6.66666666667,1,0.08,REFERRED
hr519,1,12,2.5,1,0.000559440559441,REFERRED
hr518,1,21,6.625,1,0.0266666666667,REFERRED
s2099,1,7,4.86666666667,1,0.0,REFERRED
s2098,1,2,5.0,1,0.0,REFERRED
s2093,1,1,9.0,6,0.0,REFERRED
s2092,1,21,6.625,1,0.0,REFERRED
s2091,1,5,4.6875,1,0.00909090909091,REFERRED
s2090,1,2,3.8,1,0.96,REFERRED
s2097,1,5,4.6875,1,0.0,REPORTED
s2096,1,1,5.88888888889,1,0.0,REFERRED
s2095,1,8,4.72727272727,1,0.12,REFERRED
hr2536,1,1,9.22222222222,1,0.00101694915254,REFERRED
hr2537,1,6,5.66666666667,2,0.0,REFERRED
hr2534,1,10,3.0,1,0.24,REFERRED
hr2535,1,1,18.6666666667,10,0.04,REFERRED
hr2532,1,4,6.75,4,0.112,REFERRED
hr2533,1,4,6.75,4,0.112,REFERRED
hr2530,1,4,6.75,4,0.068,PASS_OVER:HOUSE
hr2531,1,4,6.75,4,0.068,PASS_OVER:HOUSE
hr2538,1,3,9.33333333333,2,0.0461538461538,REFERRED
hr2539,1,8,4.71428571429,1,0.0,REFERRED
hr478,1,6,5.66666666667,2,0.106666666667,REFERRED
hr479,1,6,5.57142857143,1,0.0025,REFERRED
hr476,1,6,5.66666666667,2,0.0,REFERRED
hr477,1,6,5.66666666667,2,0.00380952380952,REFERRED
hr474,1,3,4.16666666667,1,0.0171428571429,REFERRED
hr475,1,6,6.66666666667,4,0.32,ENACTED:SIGNED
hr472,1,3,4.16666666667,1,0.96,REFERRED
hr473,1,3,4.16666666667,1,0.0,REFERRED
hr470,1,3,4.16666666667,1,0.96,REFERRED
hr471,1,3,4.16666666667,1,0.06,REFERRED
hr1837,1,14,3.33333333333,1,0.00127659574468,REFERRED
hr845,1,14,6.9,1,0.0171428571429,REFERRED
s1127,1,6,3.6,1,0.12,REFERRED
hr4178,1,3,6.6,2,0.00888888888889,REFERRED
hr4179,1,3,6.6,2,0.0,REFERRED
hr4170,1,10,5.0,1,0.0,REFERRED
hr4171,1,3,9.33333333333,2,0.0,REFERRED
hr4172,1,2,9.85714285714,4,0.00173913043478,REFERRED
hr4173,1,2,9.0,1,0.0,REFERRED
hr4174,1,7,4.25,1,0.48,REPORTED
hr4175,1,8,4.66666666667,2,0.0,REFERRED
hr4176,1,10,3.75,1,0.024,REFERRED
hr4177,1,3,7.25,2,0.96,REFERRED
s298,1,10,4.875,1,0.056,PASS_OVER:SENATE
s299,1,5,4.46666666667,1,0.12,REFERRED
s294,1,2,5.0,1,0.00275862068966,REFERRED
s295,1,5,30,20,0.0,REFERRED
s296,1,7,2.5625,1,0.00774193548387,REFERRED
s297,1,1,2.76923076923,1,0.0,REFERRED
s290,1,6,3.6,1,0.0533333333333,REFERRED
s291,1,6,3.6,1,0.08,REFERRED
s292,1,1,4.0,1,0.96,REFERRED
s293,1,1,4.0,1,0.96,REFERRED
