billid, x, binned score, bipartisan score, status
hr5069,1,0.7,0.684210526316,REPORTED
hr507,1,0.4,0.444444444444,ENACTED:SIGNED
hr5070,1,1.0,1.0,REFERRED
hr5071,1,0.8,0.797101449275,REFERRED
hr5072,1,0.0,0.0,REFERRED
hr5073,1,0.0,0.0,REFERRED
hr5074,1,1.0,1.0,REFERRED
hr5075,1,1.0,1.0,REFERRED
hr5076,1,0.8,0.846153846154,PASS_OVER:HOUSE
hr5077,1,1.0,1.0,REPORTED
hr5078,1,1.0,0.95867768595,PASS_OVER:HOUSE
hr5079,1,1.0,1.0,REFERRED
hr508,1,0.4,0.447916666667,REFERRED
hr5080,1,1.0,1.0,REFERRED
hr5081,1,0.4,0.441860465116,PASS_OVER:HOUSE
hr5082,1,0.5,0.5,REFERRED
hr5083,1,0.8,0.756756756757,REFERRED
hr5084,1,0.0,0.0,REFERRED
hr5085,1,0.8,0.75,REFERRED
hr5086,1,1.0,1.0,REFERRED
hr5087,1,0.3,0.25,REFERRED
hr5088,1,0.2,0.178571428571,REFERRED
hr5089,1,0.6,0.592592592593,PASS_OVER:HOUSE
hr509,1,0.3,0.25,REFERRED
hr5090,1,1.0,1.0,REFERRED
hr5091,1,0.7,0.666666666667,REFERRED
hr5092,1,1.0,1.0,REFERRED
hr5093,1,0.0,0.0,REFERRED
hr5094,1,1.0,1.0,REPORTED
hr5095,1,0.1,0.103448275862,REFERRED
hr5096,1,0.0,0.0,REFERRED
hr5097,1,1.0,1.0,REFERRED
hr5098,1,1.0,1.0,REFERRED
hr5099,1,0.0,0.0,REFERRED
hr51,1,1.0,1.0,REFERRED
hr510,1,0.3,0.25,REFERRED
hr5100,1,0.5,0.5,REFERRED
hr5101,1,0.0,0.025,REFERRED
hr5102,1,0.0,0.0,REFERRED
hr5103,1,0.5,0.5,REFERRED
hr5104,1,0.4,0.428571428571,REFERRED
hr5105,1,1.0,1.0,REFERRED
hr5106,1,0.3,0.283018867925,PASS_OVER:HOUSE
hr5107,1,0.8,0.8,REFERRED
hr5108,1,0.5,0.5,PASS_OVER:HOUSE
hr5109,1,0.2,0.234042553191,REFERRED
hr511,1,0.3,0.25,REFERRED
hr5110,1,1.0,1.0,REFERRED
hr5111,1,0.6,0.5625,PASS_OVER:HOUSE
hr5112,1,0.0,0.0,REFERRED
hr5113,1,0.9,0.888888888889,REFERRED
hr5114,1,0.5,0.5,REFERRED
hr5115,1,1.0,1.0,REFERRED
hr5116,1,0.6,0.6,PASS_OVER:HOUSE
hr5117,1,0.5,0.5,REFERRED
hr5118,1,1.0,1.0,REFERRED
hr5119,1,0.9,0.857142857143,REFERRED
hr512,1,0.0,0.0,REFERRED
hr5120,1,0.4,0.363636363636,PASS_OVER:HOUSE
hr5121,1,1.0,1.0,REFERRED
hr5122,1,0.0,0.0,REFERRED
hr5123,1,0.0,0.0,REFERRED
hr5124,1,0.5,0.5,REFERRED
hr5125,1,0.5,0.5,REFERRED
hr5126,1,0.3,0.333333333333,REFERRED
hr5127,1,0.0,0.0,REFERRED
hr5128,1,0.1,0.133333333333,REFERRED
hr5129,1,1.0,1.0,REFERRED
hr513,1,0.5,0.5,REFERRED
hr5130,1,0.0,0.0,REFERRED
hr5131,1,0.7,0.666666666667,REFERRED
hr5132,1,0.0,0.0,REFERRED
hr5133,1,0.0,0.0,REFERRED
hr5134,1,0.5,0.5,ENACTED:SIGNED
hr5135,1,0.9,0.921052631579,PASS_OVER:HOUSE
hr5136,1,0.0,0.0,REFERRED
hr5137,1,1.0,1.0,REFERRED
hr5138,1,1.0,1.0,REFERRED
hr5139,1,0.5,0.5,REPORTED
hr514,1,0.0,0.0,REFERRED
hr5140,1,0.0,0.0,REFERRED
hr5141,1,1.0,1.0,REFERRED
hr5142,1,0.8,0.75,REPORTED
hr5143,1,1.0,1.0,REFERRED
hr5144,1,0.0,0.0,REFERRED
hr5145,1,0.0,0.0,REFERRED
hr5146,1,0.7,0.722222222222,REPORTED
hr5147,1,0.0,0.0,REFERRED
hr5148,1,1.0,1.0,REPORTED
hr5149,1,0.5,0.5,REFERRED
hr515,1,0.0,0.0227272727273,REFERRED
hr5150,1,0.0,0.0,REFERRED
hr5151,1,0.5,0.5,REFERRED
hr5152,1,0.3,0.333333333333,REFERRED
hr5153,1,0.0,0.0,REFERRED
hr5154,1,0.0,0.0,REFERRED
hr5155,1,1.0,1.0,REFERRED
hr5156,1,0.0,0.0,REFERRED
hr5157,1,0.3,0.333333333333,REFERRED
hr5158,1,0.5,0.5,REFERRED
hr5159,1,0.0,0.0,REFERRED
hr516,1,0.0,0.0,REFERRED
hr5160,1,1.0,0.98275862069,REFERRED
hr5161,1,0.5,0.5,PASS_OVER:HOUSE
hr5162,1,1.0,1.0,REPORTED
hr5163,1,1.0,1.0,REFERRED
hr5164,1,0.9,0.944444444444,REFERRED
hr5165,1,0.3,0.333333333333,REFERRED
hr5166,1,0.0,0.0,REFERRED
hr5167,1,1.0,1.0,REPORTED
hr5168,1,0.0,0.0294117647059,REFERRED
hr5169,1,1.0,1.0,PASS_OVER:HOUSE
hr517,1,0.0,0.0,REFERRED
hr5170,1,1.0,1.0,PASS_OVER:HOUSE
hr5171,1,1.0,1.0,REPORTED
hr5172,1,1.0,1.0,REFERRED
hr5173,1,1.0,1.0,REFERRED
hr5174,1,0.5,0.5,REFERRED
hr5175,1,1.0,1.0,REFERRED
hr5176,1,0.5,0.5,REFERRED
hr5177,1,0.2,0.2,REFERRED
hr5178,1,0.3,0.333333333333,REFERRED
hr5179,1,0.0,0.0,REFERRED
hr518,1,0.0,0.0,REFERRED
hr5180,1,0.6,0.571428571429,REFERRED
hr5181,1,0.5,0.5,REFERRED
hr5182,1,0.0,0.0,REFERRED
hr5183,1,0.8,0.8,REFERRED
hr5184,1,1.0,1.0,REFERRED
hr5185,1,0.2,0.193548387097,REFERRED
hr5186,1,0.1,0.0666666666667,REFERRED
hr5187,1,0.0,0.0,REFERRED
hr5188,1,0.0,0.0,REFERRED
hr5189,1,0.0,0.0,REFERRED
hr519,1,0.0,0.013986013986,REFERRED
hr5190,1,0.6,0.590909090909,REFERRED
hr5191,1,0.0,0.0,REFERRED
hr5192,1,1.0,1.0,REFERRED
hr5193,1,0.8,0.833333333333,REFERRED
hr5194,1,1.0,1.0,REFERRED
hr5195,1,0.4,0.4,ENACTED:SIGNED
hr5196,1,0.5,0.5,REFERRED
hr5197,1,0.0,0.0,REFERRED
hr5198,1,0.0,0.0,REFERRED
hr5199,1,0.5,0.5,REFERRED
hr52,1,1.0,1.0,REFERRED
hr520,1,0.0,0.0,PASS_OVER:HOUSE
hr5200,1,0.0,0.0,REFERRED
hr5201,1,1.0,1.0,REFERRED
hr5202,1,1.0,1.0,REFERRED
hr5203,1,1.0,1.0,REPORTED
hr5204,1,1.0,1.0,REPORTED
hr5205,1,0.5,0.5,PASS_OVER:HOUSE
hr5206,1,0.5,0.5,REFERRED
hr5207,1,0.3,0.307692307692,REFERRED
hr5208,1,1.0,1.0,REFERRED
hr5209,1,0.4,0.4,REFERRED
hr521,1,0.0,0.0,REFERRED
hr5210,1,1.0,1.0,REFERRED
hr5211,1,0.4,0.4,REFERRED
hr5212,1,0.9,0.928571428571,REFERRED
hr5213,1,0.9,0.852941176471,REFERRED
hr5214,1,1.0,1.0,REPORTED
hr5215,1,0.0,0.0,REFERRED
hr5216,1,0.0,0.0,REFERRED
hr5217,1,0.0,0.0,REFERRED
hr5218,1,0.0,0.0,REFERRED
hr5219,1,0.0,0.0,REFERRED
hr522,1,1.0,1.0,REFERRED
hr5220,1,1.0,1.0,REFERRED
hr5221,1,0.0,0.0,REFERRED
hr5222,1,0.0,0.0,REFERRED
hr5223,1,0.0,0.0,REFERRED
hr5224,1,0.0,0.0,REFERRED
hr5225,1,0.0,0.0,REFERRED
hr5226,1,0.5,0.481481481481,REFERRED
hr5227,1,0.6,0.647058823529,REFERRED
hr5228,1,0.0,0.0,REFERRED
hr5229,1,0.2,0.222222222222,REPORTED
hr523,1,0.8,0.811594202899,REFERRED
hr5230,1,1.0,1.0,PASS_OVER:HOUSE
hr5231,1,0.4,0.4,REFERRED
hr5232,1,0.5,0.5,REFERRED
hr5233,1,0.7,0.681818181818,REPORTED
hr5234,1,0.0,0.0,REFERRED
hr5235,1,0.2,0.217391304348,REPORTED
hr5236,1,1.0,1.0,REFERRED
hr5237,1,1.0,1.0,REFERRED
hr5238,1,0.0,0.0,REFERRED
hr5239,1,0.0,0.0,REFERRED
hr524,1,0.9,0.928571428571,REPORTED
hr5240,1,0.0,0.0,REFERRED
hr5241,1,0.6,0.6,REFERRED
hr5242,1,0.0,0.0,REFERRED
hr5243,1,0.7,0.666666666667,REFERRED
hr5244,1,0.0,0.0,REFERRED
hr5245,1,0.8,0.777777777778,REFERRED
hr5246,1,1.0,1.0,REFERRED
hr5247,1,0.0,0.0,REFERRED
hr5248,1,0.0,0.0,REFERRED
hr5249,1,0.2,0.2,REFERRED
hr525,1,0.3,0.333333333333,REFERRED
hr5250,1,0.0,0.0,REFERRED
hr5251,1,0.0,0.0,REFERRED
hr5252,1,0.7,0.666666666667,REFERRED
hr5253,1,1.0,1.0,REFERRED
hr5254,1,0.5,0.5,REFERRED
hr5255,1,0.2,0.2,REFERRED
hr5256,1,1.0,1.0,REFERRED
hr5257,1,1.0,1.0,REFERRED
hr5258,1,1.0,1.0,REFERRED
hr5259,1,0.0,0.0,REFERRED
hr526,1,0.0,0.0,REFERRED
hr5260,1,1.0,1.0,REFERRED
hr5261,1,0.0,0.0,REFERRED
hr5262,1,0.8,0.842105263158,REFERRED
hr5263,1,0.3,0.3,REFERRED
hr5264,1,0.5,0.5,REFERRED
hr5265,1,0.8,0.75,REFERRED
hr5266,1,0.6,0.6,REPORTED
hr5267,1,0.1,0.125,REFERRED
hr5268,1,1.0,1.0,REFERRED
hr5269,1,0.1,0.0909090909091,REFERRED
hr527,1,0.6,0.6,ENACTED:SIGNED
hr5270,1,0.1,0.142857142857,REFERRED
hr5271,1,0.0,0.0,REFERRED
hr5272,1,1.0,1.0,PASS_OVER:HOUSE
hr5273,1,0.0,0.0,REFERRED
hr5274,1,0.0,0.0,REFERRED
hr5275,1,0.0,0.0,REFERRED
hr5276,1,0.5,0.5,REFERRED
hr5277,1,0.0,0.0,REFERRED
hr5278,1,0.0,0.0,REFERRED
hr5279,1,0.0,0.0,REFERRED
hr528,1,1.0,1.0,REFERRED
hr5280,1,0.0,0.0,REFERRED
hr5281,1,0.5,0.5,REFERRED
hr5282,1,0.5,0.5,REFERRED
hr5283,1,0.0,0.0,REFERRED
hr5284,1,1.0,1.0,REFERRED
hr5285,1,1.0,1.0,REFERRED
hr5286,1,0.0,0.0,REFERRED
hr5287,1,0.0,0.0,REFERRED
hr5288,1,0.0,0.0,REFERRED
hr5289,1,0.0,0.0,REFERRED
hr529,1,0.3,0.25,REFERRED
hr5290,1,0.3,0.333333333333,REFERRED
hr5291,1,0.0,0.0,REFERRED
hr5292,1,0.5,0.5,REFERRED
hr5293,1,1.0,1.0,REFERRED
hr5294,1,0.0,0.0,REFERRED
hr5295,1,1.0,1.0,REFERRED
hr5296,1,0.0,0.0,REFERRED
hr5297,1,0.0,0.0,REFERRED
hr5298,1,1.0,1.0,REFERRED
hr5299,1,0.5,0.5,REFERRED
hr53,1,1.0,1.0,REFERRED
hr530,1,0.1,0.1,REFERRED
hr5300,1,1.0,1.0,REFERRED
hr5301,1,0.0,0.0,REFERRED
hr5302,1,0.0,0.0,REFERRED
hr5303,1,1.0,1.0,REFERRED
