hr122, 0.0, 0.0, REFERRED
hr123, 0.0, 0.0, REFERRED
hr124, 0.4, 0.441176470588, REFERRED
hr125, 0.56, 0.6, REFERRED
hr126, 0.96, 1.0, PASS_OVER:HOUSE
hr127, 0.92, 0.961538461538, REFERRED
s276, 0.96, 1.0, ENACTED:SIGNED
s277, 0.0, 0.0, REFERRED
s274, 0.0, 0.0, REFERRED
s275, 0.96, 1.0, REFERRED
s272, 0.0, 0.0, REFERRED
s273, 0.76, 0.777777777778, REFERRED
s270, 0.0, 0.0, REFERRED
s271, 0.0, 0.0, REFERRED
hr2282, 0.32, 0.333333333333, REFERRED
s278, 0.0, 0.0, REFERRED
s279, 0.2, 0.2, REFERRED
s994, 0.52, 0.545454545455, ENACTED:SIGNED
hr3858, 0.88, 0.904761904762, REFERRED
hr3859, 0.0, 0.0, REFERRED
hr3856, 0.0, 0.0, REFERRED
hr3857, 0.96, 1.0, REFERRED
hr3854, 0.16, 0.190476190476, REFERRED
hr3855, 0.36, 0.370967741935, REFERRED
hr3852, 0.04, 0.0540540540541, REFERRED
hr3853, 0.96, 1.0, REFERRED
hr3850, 0.44, 0.47619047619, REFERRED
hr3851, 0.96, 1.0, REFERRED
hr1630, 0.0, 0.0, REFERRED
hr1631, 0.0, 0.0, REFERRED
hr1632, 0.84, 0.846153846154, REFERRED
hr1633, 0.72, 0.75, REFERRED
hr1634, 0.68, 0.714285714286, REFERRED
hr1635, 0.0, 0.0, REFERRED
hr1636, 0.0, 0.0, REFERRED
hr1637, 0.96, 1.0, REFERRED
hr1638, 0.96, 1.0, REFERRED
hr1639, 0.48, 0.5, REFERRED
hr2287, 0.32, 0.333333333333, REFERRED
hr3256, 0.0, 0.0, REFERRED
hr1257, 0.16, 0.166666666667, REFERRED
hr2614, 0.32, 0.333333333333, REFERRED
s319, 0.96, 1.0, REFERRED
s318, 0.96, 1.0, REFERRED
s310, 0.4, 0.428571428571, REFERRED
s313, 0.32, 0.355263157895, REFERRED
s312, 0.0, 0.0, REPORTED
s314, 0.0, 0.0, REFERRED
s317, 0.96, 1.0, REFERRED
s316, 0.0, 0.0, REFERRED
s1702, 0.96, 1.0, REFERRED
s1703, 0.96, 1.0, REFERRED
s1700, 0.2, 0.2, REFERRED
s1701, 0.0, 0.0, REFERRED
s1706, 0.0, 0.0, REFERRED
s1707, 0.32, 0.333333333333, REFERRED
s1704, 0.0, 0.0, REFERRED
s1705, 0.0, 0.0, REFERRED
s1708, 0.04, 0.0526315789474, REFERRED
s1709, 0.4, 0.428571428571, REFERRED
s1528, 0.48, 0.5, REFERRED
s1529, 0.08, 0.0833333333333, REFERRED
s1522, 0.0, 0.0, REFERRED
s1523, 0.0, 0.0, REFERRED
s1520, 0.0, 0.0, REFERRED
s1521, 0.96, 1.0, REFERRED
s1526, 0.64, 0.666666666667, REFERRED
s1527, 0.32, 0.333333333333, REFERRED
s1524, 0.48, 0.5, REFERRED
s1525, 0.96, 0.970588235294, REFERRED
hr300, 0.36, 0.384615384615, REFERRED
hr301, 0.64, 0.657534246575, PASS_OVER:HOUSE
hr302, 0.96, 1.0, REFERRED
hr303, 0.44, 0.472222222222, REFERRED
hr304, 0.96, 1.0, REFERRED
hr305, 0.0, 0.0, REFERRED
hr307, 0.32, 0.333333333333, ENACTED:SIGNED
hr308, 0.96, 1.0, REFERRED
hr309, 0.96, 0.984126984127, REFERRED
hr2510, 0.08, 0.107142857143, REFERRED
hr2511, 0.96, 1.0, REFERRED
hr2512, 0.0, 0.0, REFERRED
hr3452, 0.0, 0.0, REFERRED
hr3453, 0.0, 0.0, REFERRED
hr2109, 0.0, 0.0, REFERRED
hr2108, 0.0, 0.0, REFERRED
hr3456, 0.08, 0.0833333333333, REFERRED
hr3457, 0.96, 1.0, REFERRED
hr3454, 0.96, 1.0, REFERRED
hr3455, 0.96, 1.0, REFERRED
hr2103, 0.44, 0.454545454545, REFERRED
hr2102, 0.0, 0.0, REFERRED
hr2101, 0.0, 0.0, REFERRED
hr2100, 0.0, 0.0, REFERRED
hr2107, 0.08, 0.1, REFERRED
hr2106, 0.32, 0.333333333333, REFERRED
hr2105, 0.48, 0.5, REFERRED
hr2104, 0.96, 1.0, REFERRED
hr452, 0.04, 0.0420168067227, REFERRED
hr2517, 0.0, 0.0, REFERRED
hr3678, 0.24, 0.266666666667, REPORTED
hr3679, 0.96, 1.0, REFERRED
hr3672, 0.32, 0.333333333333, REFERRED
hr3673, 0.56, 0.558139534884, REFERRED
hr3671, 0.96, 1.0, REFERRED
hr3676, 0.56, 0.558823529412, REPORTED
hr3677, 0.56, 0.6, REFERRED
hr3674, 0.4, 0.4, REFERRED
hr3675, 0.96, 1.0, PASS_OVER:HOUSE
hr2831, 0.0, 0.0, REFERRED
s1034, 0.48, 0.5, REFERRED
hr2818, 0.0, 0.0, REFERRED
s1036, 0.0, 0.0, REFERRED
s1037, 0.96, 1.0, REFERRED
s1030, 0.12, 0.125, REFERRED
s1031, 0.96, 1.0, REFERRED
s1032, 0.32, 0.333333333333, REFERRED
s1033, 0.0, 0.0, REFERRED
