hr5057,1,2,13.25,8,0.95,PASS_OVER:HOUSE
hr5050,1,8,4.5,1,0.0,REPORTED
hr5051,1,14,1.66666666667,1,0.25,REFERRED
hr5052,1,1,13.0,5,0.15,REFERRED
hr5053,1,4,6.0,1,0.3,REFERRED
hr5058,1,1,12.0,5,0.65,REFERRED
hr5059,1,4,7.0,1,0.2,REFERRED
s2286,1,1,9.0,6,0.0,REFERRED
s2287,1,5,5.0625,1,0.45,REFERRED
s2284,1,4,5.07692307692,1,0.7,REFERRED
s2285,1,1,5.29411764706,1,0.1,REFERRED
s2282,1,11,3.0,1,0.4,REFERRED
s2283,1,1,5.23529411765,1,0.95,REFERRED
s2280,1,1,5.6,1,0.0,REPORTED
s2281,1,1,4.69230769231,1,0.3,REFERRED
s2288,1,5,5.0625,1,0.95,REFERRED
s2289,1,6,5.0,1,0.95,REFERRED
s2138,1,1,5.29411764706,1,0.0,REFERRED
s2139,1,10,4.875,1,0.95,REFERRED
s2134,1,2,5.53846153846,1,0.0,REFERRED
s2135,1,21,6.625,1,0.0,REFERRED
s2136,1,21,6.625,1,0.0,REFERRED
s2137,1,1,4.0,1,0.0,PASS_OVER:SENATE
s2130,1,2,4.31578947368,1,0.45,REFERRED
s2131,1,1,5.88888888889,1,0.95,REFERRED
s2132,1,2,2.5,1,0.55,REPORTED
s2133,1,8,7.84615384615,5,0.45,REFERRED
hr793,1,6,5.8,1,0.1,REFERRED
hr792,1,3,9.16666666667,3,0.1,REFERRED
hr791,1,3,6.6,2,0.25,REFERRED
hr790,1,3,10.0,3,0.2,REFERRED
hr797,1,2,15.3333333333,10,0.4,REFERRED
hr796,1,18,2.0,1,0.0,REFERRED
hr795,1,2,7.125,1,0.05,REFERRED
hr794,1,8,4.71428571429,1,0.15,REFERRED
hr799,1,9,3.4,1,0.2,REFERRED
hr798,1,9,3.4,1,0.25,REFERRED
hr869,1,9,3.8,1,0.0,REFERRED
hr868,1,2,4.0,1,0.0,REFERRED
hr1809,1,1,5.33333333333,2,0.25,REFERRED
hr1808,1,6,5.2,1,0.0,REFERRED
hr1779,1,2,11.4285714286,4,0.2,REPORTED
hr1778,1,17,1.5,1,0.45,REFERRED
hr1775,1,3,9.33333333333,2,0.15,REFERRED
hr1774,1,10,3.33333333333,1,0.1,REFERRED
hr1777,1,17,1.5,1,0.65,REFERRED
hr1800,1,2,11.5,6,0.45,REPORTED
hr1771,1,11,3.25,1,0.55,PASS_OVER:HOUSE
hr1770,1,3,6.66666666667,1,0.4,REFERRED
hr1773,1,11,1.75,1,0.65,REPORTED
hr1772,1,14,6.2,1,0.4,REPORTED
hr4729,1,2,6.33333333333,2,0.45,REFERRED
hr4728,1,2,11.4285714286,4,0.45,REFERRED
hr4099,1,4,8.66666666667,2,0.0,REFERRED
hr4098,1,6,7.5,3,0.05,REFERRED
hr4725,1,1,11.7777777778,1,0.0,REFERRED
hr4724,1,2,8.0,2,0.0,REFERRED
hr4095,1,2,9.25,1,0.95,REFERRED
hr4094,1,7,5.6,1,0.85,REPORTED
hr4093,1,7,5.6,1,0.95,REPORTED
hr4720,1,3,5.5,1,0.05,REFERRED
hr4091,1,5,5.5,1,0.3,REFERRED
hr4722,1,6,4.83333333333,1,0.0,REFERRED
hr4145,1,7,30,20,0.0,REFERRED
hr4144,1,2,11.5,6,0.0,REFERRED
s70,1,6,5.0,1,0.0,REFERRED
hr4411,1,1,13.6,2,0.2,PASS_OVER:HOUSE
hr574,1,5,7.0,3,0.2,REFERRED
hr4146,1,3,7.25,2,0.0,REFERRED
hr728,1,11,2.14285714286,1,0.05,REFERRED
hr4141,1,7,5.0,1,0.1,REFERRED
hr729,1,13,3.66666666667,1,0.2,REFERRED
hr4140,1,1,5.85714285714,2,0.95,REFERRED
hr1119,1,2,6.33333333333,2,0.0,REFERRED
hr1118,1,2,6.33333333333,2,0.0,REFERRED
hr4415,1,1,14.6666666667,8,0.25,REFERRED
hr1111,1,2,6.33333333333,2,0.0,REFERRED
hr1110,1,2,5.57142857143,2,0.0,REFERRED
hr1113,1,2,6.33333333333,2,0.0,REFERRED
hr1112,1,2,6.33333333333,2,0.0,REFERRED
hr1115,1,2,6.33333333333,2,0.0,REFERRED
hr1114,1,2,6.33333333333,2,0.0,REFERRED
hr1117,1,2,6.33333333333,2,0.0,REFERRED
hr1116,1,2,6.33333333333,2,0.0,REFERRED
hr4549,1,2,10.0,2,0.0,REFERRED
hr4548,1,4,7.625,1,0.0,REFERRED
hr4541,1,1,8.16666666667,1,0.1,REFERRED
hr4540,1,9,6.66666666667,3,0.45,REFERRED
hr4543,1,17,1.5,1,0.1,REFERRED
hr4542,1,1,14.5,7,0.0,REFERRED
hr4545,1,3,5.57142857143,1,0.0,REFERRED
hr4544,1,1,8.85714285714,2,0.0,REFERRED
hr4547,1,3,12.0,9,0.2,REFERRED
hr4546,1,14,6.9,1,0.4,REFERRED
hr1833,1,12,2.66666666667,1,0.25,REFERRED
hr3521,1,7,2.6,1,0.8,PASS_OVER:HOUSE
hr1836,1,2,11.8571428571,5,0.0,REFERRED
hr4897,1,4,6.0,1,0.3,REFERRED
hr4896,1,2,12.875,6,0.95,REFERRED
hr4895,1,14,3.33333333333,1,0.2,REFERRED
hr4894,1,12,2.57142857143,1,0.95,REFERRED
hr4893,1,1,9.0,3,0.0,REFERRED
hr4892,1,7,3.16666666667,1,0.65,REFERRED
hr4891,1,1,9.0,2,0.45,REFERRED
hr4890,1,1,9.0,2,0.95,REFERRED
hr4899,1,10,10.5555555556,1,0.7,PASS_OVER:HOUSE
hr4898,1,1,13.3333333333,7,0.0,REFERRED
hr3513,1,13,1.0,1,0.15,REFERRED
hr3512,1,2,9.77777777778,1,0.0,REFERRED
hr3047,1,1,10.0,5,0.4,REFERRED
hr3046,1,14,3.33333333333,1,0.0,REFERRED
hr3041,1,6,5.75,1,0.0,REFERRED
hr3040,1,6,5.2,1,0.1,REFERRED
hr3043,1,6,4.4,1,0.2,ENACTED:SIGNED
hr3042,1,6,5.75,1,0.0,REFERRED
hr3519,1,6,4.55555555556,1,0.95,REPORTED
hr3518,1,1,5.4,1,0.05,REFERRED
hr3049,1,3,8.0,4,0.0,REFERRED
hr3048,1,3,9.0,5,0.0,REFERRED
hr2929,1,2,12.3333333333,6,0.0,REFERRED
hr2928,1,1,5.5,1,0.1,REFERRED
hr1834,1,6,5.57142857143,1,0.95,REFERRED
s1629,1,5,4.46666666667,1,0.0,REFERRED
s1628,1,1,6.4,1,0.0,REFERRED
s1159,1,4,2.66666666667,1,0.2,REFERRED
s1158,1,1,5.44444444444,1,0.15,REFERRED
s1157,1,2,5.0,1,0.0,REFERRED
s1156,1,1,4.69230769231,1,0.25,REFERRED
s1155,1,2,5.0,1,0.55,REFERRED
s1154,1,11,3.0,1,0.15,REFERRED
s1621,1,1,4.69230769231,1,0.45,REFERRED
s1620,1,3,3.55555555556,1,0.95,REFERRED
s1623,1,1,4.0,1,0.35,REFERRED
s1150,1,1,5.27777777778,1,0.0,REFERRED
s2459,1,9,2.86666666667,1,0.0,REFERRED
s2458,1,1,9.0,6,0.0,REFERRED
hr1835,1,13,1.0,1,0.3,REFERRED
s2453,1,9,3.21052631579,1,0.0,REFERRED
s2452,1,10,3.86666666667,1,0.95,REPORTED
s2451,1,8,4.46153846154,1,0.0,REFERRED
s2450,1,10,3.5,1,0.0,REPORTED
s2457,1,12,3.73333333333,1,0.95,REFERRED
s2456,1,10,4.875,1,0.65,REFERRED
s2455,1,1,5.88888888889,1,0.0,REFERRED
s2454,1,7,2.5625,1,0.95,REPORTED
hr263,1,2,11.5,6,0.0,REFERRED
hr262,1,2,11.5,6,0.2,REFERRED
hr261,1,8,4.71428571429,1,0.2,REFERRED
hr260,1,3,5.57142857143,1,0.8,REFERRED
hr267,1,5,12.5,9,0.85,ENACTED:SIGNED
hr266,1,7,5.5,1,0.0,REFERRED
hr265,1,7,5.5,1,0.0,REFERRED
hr264,1,7,5.5,1,0.95,REFERRED
hr2925,1,9,2.83333333333,1,0.85,REFERRED
hr269,1,4,8.8,2,0.0,REFERRED
hr268,1,4,10.6666666667,2,0.25,REFERRED
hr2924,1,5,6.66666666667,3,0.95,REFERRED
hr890,1,12,1.0,1,0.45,PASS_OVER:HOUSE
hr2640,1,8,4.0,1,0.0,PASS_OVER:HOUSE
hr2641,1,2,5.66666666667,2,0.6,PASS_OVER:HOUSE
hr2642,1,11,3.85714285714,1,0.95,ENACTED:SIGNED
hr2643,1,3,9.33333333333,2,0.2,REFERRED
hr2644,1,8,6.375,1,0.0,REFERRED
hr2645,1,14,3.71428571429,2,0.0,REFERRED
hr2646,1,2,7.71428571429,3,0.2,REFERRED
hr2647,1,5,4.0,1,0.35,REFERRED
hr2648,1,1,9.4,4,0.05,REFERRED
hr2649,1,4,8.0,2,0.95,REFERRED
hr5269,1,4,6.16666666667,1,0.15,REFERRED
hr5268,1,6,5.66666666667,2,0.3,REFERRED
hr5263,1,12,2.5,1,0.65,REFERRED
hr5262,1,1,13.6,2,0.15,REFERRED
hr5261,1,9,1.85714285714,1,0.95,REFERRED
hr5260,1,12,1.75,1,0.7,REFERRED
hr5267,1,1,16.5,12,0.1,REFERRED
hr5266,1,10,4.6,1,0.4,REPORTED
hr5265,1,1,11.4444444444,1,0.0,REFERRED
hr5264,1,3,6.8,4,0.95,REFERRED
s904,1,4,5.07692307692,1,0.45,REFERRED
s905,1,10,4.875,1,0.0,REFERRED
s906,1,6,4.125,1,0.7,REFERRED
s907,1,1,5.29411764706,1,0.1,REFERRED
s900,1,10,4.70588235294,1,0.0,REFERRED
s901,1,2,5.0,1,0.65,REFERRED
s902,1,5,4.46666666667,1,0.0,REFERRED
s903,1,5,30,20,0.65,REFERRED
s908,1,8,4.72222222222,1,0.1,REFERRED
s909,1,6,3.6,1,0.0,REFERRED
hr652,1,2,8.0,1,0.0,REFERRED
hr653,1,5,6.33333333333,1,0.45,REFERRED
hr650,1,4,6.14285714286,1,0.05,REFERRED
hr651,1,4,8.75,3,0.0,REFERRED
hr656,1,1,9.75,4,0.15,REFERRED
hr657,1,2,10.3333333333,5,0.65,REPORTED
hr654,1,3,5.57142857143,1,0.15,REFERRED
hr655,1,1,9.75,4,0.1,REFERRED
hr658,1,4,8.0,2,0.0,REFERRED
hr659,1,4,8.0,2,0.1,REFERRED
s1849,1,2,4.375,1,0.55,REFERRED
s1848,1,11,3.0,1,0.2,REFERRED
s1841,1,8,4.46153846154,1,0.0,REFERRED
s1840,1,7,4.85714285714,1,0.45,REFERRED
s1843,1,6,4.90476190476,1,0.0,REFERRED
s1842,1,8,4.41666666667,1,0.2,REFERRED
s1845,1,6,3.6,1,0.0,PROV_KILL:CLOTUREFAILED
s1844,1,1,5.29411764706,1,0.05,REFERRED
s1847,1,4,7.11111111111,4,0.0,PASS_OVER:SENATE
s1846,1,10,4.875,1,0.0,REPORTED
s2637,1,6,5.0,1,0.95,REFERRED
s2636,1,1,5.88888888889,1,0.0,REFERRED
s2635,1,3,3.55555555556,1,0.15,REFERRED
s2634,1,2,4.13043478261,1,0.4,REFERRED
s2633,1,1,4.93333333333,1,0.15,REFERRED
s2632,1,5,4.46666666667,1,0.0,REFERRED
s2631,1,1,6.22222222222,1,0.0,REPORTED
s2630,1,3,3.85714285714,1,0.2,REFERRED
s48,1,5,30,20,0.0,REFERRED
s49,1,1,5.29411764706,1,0.0,REFERRED
s2639,1,8,7.84615384615,5,0.0,REFERRED
s2638,1,1,5.6,1,0.95,REFERRED
hr1348,1,6,5.57142857143,1,0.95,REFERRED
hr1349,1,6,5.57142857143,1,0.3,REFERRED
hr1344,1,1,9.5,3,0.4,ENACTED:SIGNED
hr1345,1,2,7.125,2,0.3,REFERRED
hr1346,1,2,6.33333333333,2,0.05,REFERRED
hr1347,1,6,5.57142857143,1,0.95,REFERRED
hr1340,1,10,5.0,1,0.1,REFERRED
hr1341,1,2,11.4285714286,4,0.8,PASS_OVER:HOUSE
hr1342,1,3,7.33333333333,1,0.0,REFERRED
hr1343,1,4,5.33333333333,1,0.05,REFERRED
hr33,1,2,9.33333333333,4,0.0,REFERRED
hr32,1,7,3.75,1,0.2,REFERRED
hr31,1,11,3.5,1,0.95,REFERRED
hr30,1,11,3.5,1,0.45,REFERRED
hr37,1,5,10.0,9,0.95,REFERRED
hr36,1,5,5.8,2,0.2,REFERRED
hr35,1,2,9.33333333333,4,0.05,REFERRED
hr34,1,11,5.25,1,0.0,REFERRED
hr39,1,21,1.875,1,0.3,REFERRED
hr38,1,3,7.33333333333,1,0.05,REFERRED
s658,1,4,5.07692307692,1,0.4,REFERRED
s659,1,12,2.0,1,0.95,REPORTED
s654,1,3,5.41176470588,1,0.25,REFERRED
s655,1,4,5.07692307692,1,0.25,REFERRED
s656,1,2,5.0,1,0.95,REFERRED
s657,1,7,2.5625,1,0.0,REPORTED
s650,1,3,5.41176470588,1,0.3,REFERRED
s651,1,2,5.72727272727,1,0.45,REFERRED
s652,1,3,3.55555555556,1,0.0,REFERRED
s653,1,8,4.5,1,0.05,ENACTED:SIGNED
hr4398,1,2,10.0,2,0.0,REFERRED
hr4399,1,6,5.2,1,0.45,REPORTED
s1361,1,4,5.44444444444,1,0.25,REFERRED
hr4394,1,2,6.33333333333,2,0.0,REFERRED
hr4395,1,1,9.4,4,0.1,REFERRED
hr4396,1,3,7.33333333333,2,0.35,REFERRED
hr4397,1,1,5.33333333333,2,0.0,REFERRED
hr4390,1,1,8.85714285714,2,0.0,REFERRED
hr4391,1,10,3.0,1,0.0,REFERRED
hr4392,1,2,11.4285714286,4,0.95,REFERRED
hr4393,1,5,8.75,3,0.0,REFERRED
hjres122,1,2,5.66666666667,2,0.95,REFERRED
s1739,1,1,5.6,1,0.5,REFERRED
hjres124,1,17,1.0,1,0.95,ENACTED:SIGNED
s1734,1,2,5.53846153846,1,0.0,REFERRED
hr4970,1,10,4.6,1,0.2,REFERRED
hr4971,1,1,5.33333333333,2,0.35,REPORTED
hr4972,1,2,4.0,1,0.0,REFERRED
hr4973,1,5,8.66666666667,4,0.0,REFERRED
hr4974,1,3,10.6666666667,6,0.0,REFERRED
hr4975,1,10,3.4,1,0.45,REFERRED
hr4976,1,2,10.6666666667,2,0.25,REFERRED
hr4977,1,4,11.3333333333,3,0.7,REFERRED
hr4978,1,2,17.75,12,0.4,REFERRED
hr4979,1,10,3.4,1,0.1,REFERRED
s2669,1,1,5.88888888889,1,0.95,REFERRED
s35,1,5,30,20,0.4,REFERRED
s34,1,5,30,20,0.35,REFERRED
s37,1,2,5.0,1,0.0,REPORTED
s2667,1,7,4.85714285714,1,0.05,REFERRED
s2660,1,4,3.4,1,0.4,REFERRED
s2661,1,12,2.41176470588,1,0.0,REFERRED
s33,1,5,30,20,0.35,REFERRED
s32,1,8,4.41666666667,1,0.0,REFERRED
hr3652,1,1,9.71428571429,5,0.95,REFERRED
s1456,1,1,4.1875,1,0.2,PASS_OVER:SENATE
s1457,1,5,2.69230769231,2,0.0,REFERRED
s1454,1,3,5.41176470588,1,0.45,REFERRED
s1455,1,5,5.2,1,0.3,REFERRED
s1452,1,1,4.69230769231,1,0.35,REFERRED
s1453,1,2,5.0,1,0.95,REFERRED
s1450,1,5,5.0625,1,0.95,REFERRED
s1451,1,5,2.64285714286,1,0.2,REPORTED
s1458,1,1,5.6,1,0.3,REFERRED
s1459,1,7,4.85714285714,1,0.3,REFERRED
s2848,1,3,3.85714285714,1,0.15,REFERRED
s2849,1,10,3.5,1,0.45,REFERRED
s2840,1,4,5.44444444444,1,0.45,REFERRED
s2841,1,1,7.58333333333,1,0.0,REFERRED
s2842,1,2,5.0,1,0.95,REFERRED
s2843,1,2,4.31578947368,1,0.45,REFERRED
s2844,1,4,5.07692307692,1,0.25,REFERRED
s2845,1,10,3.86666666667,1,0.0,REFERRED
s2846,1,1,4.1875,1,0.0,REFERRED
s2847,1,9,3.21052631579,1,0.0,REFERRED
hr2077,1,4,7.5,4,0.1,REFERRED
hr2076,1,6,3.6,1,0.1,REFERRED
hr2075,1,13,3.75,1,0.95,REFERRED
hr2074,1,7,4.16666666667,1,0.0,REFERRED
hr2073,1,9,2.83333333333,1,0.0,REFERRED
hr2072,1,2,8.0,1,0.25,PASS_OVER:HOUSE
hr2071,1,2,8.0,1,0.0,REFERRED
hr2070,1,6,4.83333333333,1,0.05,REFERRED
hr2079,1,1,30,20,0.0,REFERRED
hr2078,1,3,8.66666666667,2,0.0,REFERRED
hr3706,1,5,5.5,1,0.2,REFERRED
hr3707,1,13,2.83333333333,1,0.3,REFERRED
hr3704,1,2,9.71428571429,1,0.0,REFERRED
hr3705,1,3,7.25,2,0.95,REFERRED
hr3702,1,11,3.25,1,0.0,REFERRED
hr3703,1,11,3.25,1,0.0,REFERRED
hr3700,1,9,3.5,1,0.3,REFERRED
hr3701,1,11,2.875,1,0.95,REFERRED
hr3708,1,2,7.8,1,0.2,REFERRED
hr3709,1,11,5.25,1,0.45,REFERRED
hr5,1,6,3.6,1,0.9,PASS_OVER:HOUSE
hr4,1,12,1.0,1,0.95,PASS_OVER:HOUSE
hr7,1,17,1.5,1,0.3,PASS_OVER:HOUSE
hr6,1,2,13.25,8,0.35,PASS_OVER:HOUSE
hr3,1,8,4.75,1,0.45,PASS_OVER:HOUSE
hr2,1,8,4.75,1,0.95,PASS_OVER:HOUSE
hr2253,1,3,6.8,4,0.95,REFERRED
hr2252,1,3,6.6,2,0.3,REFERRED
hr2251,1,12,1.0,1,0.2,ENACTED:SIGNED
hr2250,1,3,10.3333333333,4,0.1,REFERRED
hr2257,1,2,8.16666666667,2,0.95,REFERRED
hr2256,1,4,7.0,1,0.0,REFERRED
hr2255,1,6,1.0,1,0.0,REFERRED
hr2254,1,2,10.4,3,0.45,REFERRED
hr2259,1,1,13.0,5,0.95,PASS_OVER:HOUSE
hr2258,1,2,9.66666666667,2,0.0,REFERRED
s1145,1,5,3.55555555556,1,0.8,REFERRED
s2158,1,21,6.625,1,0.0,REFERRED
s2159,1,6,4.35294117647,1,0.7,REFERRED
s2152,1,1,6.78571428571,1,0.2,REFERRED
s2153,1,1,2.76923076923,1,0.05,REFERRED
s2150,1,1,5.27777777778,1,0.95,REFERRED
s2151,1,21,6.625,1,0.65,REFERRED
s2156,1,5,4.46666666667,1,0.25,REFERRED
s2157,1,12,2.0,1,0.0,REPORTED
s2154,1,2,5.0,1,0.55,ENACTED:SIGNED
s2155,1,7,4.85714285714,1,0.0,REFERRED
hr1988,1,6,30,20,0.0,REFERRED
hr2613,1,5,10.0,9,0.0,REFERRED
hr1989,1,6,30,20,0.0,REFERRED
hr2612,1,2,9.1,1,0.95,REPORTED
hr873,1,22,1.66666666667,1,0.4,REFERRED
hr1757,1,3,9.16666666667,3,0.0,REFERRED
hr1756,1,3,9.16666666667,3,0.2,REFERRED
hr1755,1,3,6.6,2,0.2,REFERRED
hr1754,1,3,10.0,3,0.95,REFERRED
hr1753,1,14,3.33333333333,1,0.0,REFERRED
hr1752,1,2,5.66666666667,2,0.0,REFERRED
hr1751,1,11,2.14285714286,1,0.3,REFERRED
hr1750,1,3,7.33333333333,2,0.15,REFERRED
hr1759,1,1,6.16666666667,3,0.35,REFERRED
hr1758,1,13,3.6,1,0.0,REFERRED
hr1289,1,3,12.3333333333,5,0.05,REFERRED
hr1288,1,6,9.5,5,0.2,REFERRED
hr1984,1,3,9.5,2,0.35,REFERRED
hr1281,1,11,4.33333333333,2,0.15,PASS_OVER:HOUSE
hr1280,1,3,11.0,6,0.0,REFERRED
hr1283,1,4,8.66666666667,2,0.0,REFERRED
hr1282,1,14,1.66666666667,1,0.1,REFERRED
hr1285,1,4,8.0,4,0.1,REFERRED
hr1284,1,1,5.5,1,0.45,REFERRED
hr1287,1,2,11.4285714286,4,0.1,REFERRED
hr1286,1,12,2.66666666667,1,0.2,REFERRED
hr1133,1,14,3.71428571429,2,0.95,REPORTED
hr1132,1,2,9.22222222222,1,0.95,REFERRED
hr1131,1,2,9.22222222222,1,0.0,REFERRED
hr1130,1,7,4.16666666667,1,0.2,REFERRED
hr1137,1,9,6.33333333333,3,0.45,REFERRED
hr1136,1,11,5.7,1,0.2,REFERRED
hr1135,1,2,10.6666666667,2,0.95,REPORTED
hr1134,1,1,11.5,3,0.0,REFERRED
hr1139,1,3,10.3333333333,4,0.0,REFERRED
hr1138,1,5,9.5,3,0.1,REFERRED
hr1999,1,1,11.0,1,0.3,REFERRED
hr1998,1,11,2.33333333333,1,0.1,REFERRED
s467,1,12,2.0,1,0.0,REFERRED
s466,1,10,4.875,1,0.15,REFERRED
s465,1,3,3.77777777778,1,0.0,REFERRED
s464,1,8,4.46153846154,1,0.1,REFERRED
s463,1,2,4.13043478261,1,0.1,REFERRED
s462,1,9,3.21052631579,1,0.15,REFERRED
s461,1,4,7.11111111111,4,0.1,REFERRED
s460,1,10,3.86666666667,1,0.25,REFERRED
hr1256,1,6,4.25,1,0.95,PASS_OVER:HOUSE
s469,1,10,4.875,1,0.45,REFERRED
s468,1,5,5.0625,1,0.45,REFERRED
hr4707,1,11,2.14285714286,1,0.0,REFERRED
hr4706,1,9,6.33333333333,3,0.0,REFERRED
hr4705,1,2,5.57142857143,2,0.0,REFERRED
hr4704,1,11,5.7,1,0.1,REFERRED
hr4703,1,2,12.0,4,0.2,REFERRED
hr4702,1,2,6.33333333333,2,0.0,REFERRED
hr4701,1,2,9.85714285714,4,0.25,PASS_OVER:HOUSE
hr4700,1,2,13.25,8,0.0,REFERRED
hr4709,1,2,5.66666666667,2,0.8,PASS_OVER:HOUSE
hr4708,1,11,2.14285714286,1,0.45,REFERRED
hr3283,1,4,11.3333333333,3,0.45,REPORTED
hr3282,1,4,9.33333333333,1,0.95,REFERRED
hr3281,1,21,1.875,1,0.0,REFERRED
hr3280,1,3,7.33333333333,1,0.95,REFERRED
hr3287,1,4,7.5,2,0.25,REFERRED
hr1056,1,11,30,20,0.0,REFERRED
hr3285,1,2,11.5,6,0.1,REFERRED
hr3284,1,16,1.0,1,0.85,REFERRED
hr3289,1,11,3.25,1,0.0,REFERRED
hr3288,1,3,12.0,9,0.0,REFERRED
hr629,1,8,4.71428571429,1,0.3,REFERRED
hr1058,1,11,30,20,0.0,REFERRED
hr628,1,8,6.16666666667,1,0.1,REFERRED
hr1059,1,11,30,20,0.0,REFERRED
hr4563,1,7,30,20,0.0,REFERRED
hr4562,1,4,9.0,5,0.0,PASS_OVER:HOUSE
hr4561,1,3,10.6666666667,6,0.0,REFERRED
hr4560,1,3,10.6666666667,6,0.0,REFERRED
hr4567,1,5,3.66666666667,1,0.2,REFERRED
hr4566,1,1,11.8888888889,4,0.3,REFERRED
hr4565,1,5,4.66666666667,1,0.95,REPORTED
hr4564,1,5,4.66666666667,1,0.95,REFERRED
hr4569,1,6,4.25,1,0.95,REPORTED
hr4568,1,1,19.0,9,0.95,REPORTED
hr3069,1,25,1.5,1,0.65,REFERRED
hr3068,1,2,8.0,1,0.95,REFERRED
hr3067,1,7,6.0,1,0.05,REFERRED
hr3066,1,1,13.8333333333,5,0.0,REFERRED
hr3065,1,6,4.25,1,0.3,REFERRED
hr3064,1,11,5.7,1,0.95,REFERRED
hr3063,1,4,6.0,1,0.95,REFERRED
hr3062,1,4,6.0,1,0.25,REFERRED
hr3061,1,2,8.16666666667,2,0.15,REFERRED
hr3060,1,1,20.0,14,0.0,ENACTED:SIGNED
hr625,1,10,4.6,1,0.0,REFERRED
hr624,1,7,5.0,1,0.35,PASS_OVER:HOUSE
s1609,1,3,5.06666666667,1,0.45,REFERRED
s1608,1,1,6.33333333333,1,0.95,REFERRED
s1603,1,5,4.8,1,0.0,ENACTED:SIGNED
s1602,1,1,5.27777777778,1,0.95,REFERRED
s1601,1,1,5.6,1,0.45,REFERRED
s1600,1,3,5.06666666667,1,0.45,REFERRED
s1607,1,1,6.33333333333,1,0.0,REFERRED
s1606,1,6,4.22222222222,1,0.0,REFERRED
s1605,1,3,5.06666666667,1,0.95,REFERRED
s1604,1,10,3.5,1,0.95,REPORTED
hr2824,1,2,15.25,10,0.8,PASS_OVER:HOUSE
s2146,1,5,2.64285714286,1,0.55,REFERRED
hr2825,1,1,8.16666666667,1,0.05,REFERRED
hr2390,1,12,2.5,1,0.95,REFERRED
hr2827,1,4,5.71428571429,1,0.1,REFERRED
s108,1,5,4.46666666667,1,0.0,REFERRED
hr2821,1,2,8.16666666667,2,0.65,REFERRED
hr209,1,13,3.25,1,0.0,REFERRED
hr208,1,13,3.25,1,0.0,REFERRED
hr2822,1,7,7.0,2,0.05,REFERRED
hr201,1,9,6.75,3,0.45,REFERRED
hr200,1,9,6.75,3,0.1,REFERRED
hr203,1,2,9.71428571429,3,0.05,REFERRED
hr202,1,3,5.75,1,0.0,REFERRED
hr205,1,9,1.85714285714,1,0.0,REFERRED
hr204,1,3,10.3333333333,4,0.0,REFERRED
hr207,1,3,6.8,4,0.1,REFERRED
hr206,1,9,1.85714285714,1,0.0,REFERRED
hr2398,1,6,4.375,1,0.7,REFERRED
hr2399,1,25,1.5,1,0.2,REFERRED
s2824,1,1,2.76923076923,1,0.95,REFERRED
hr2828,1,4,11.3333333333,3,0.95,REFERRED
hr2829,1,7,3.5,1,0.45,REFERRED
hr2628,1,2,8.4,2,0.0,REFERRED
hr2629,1,3,9.33333333333,2,0.95,REPORTED
hr2622,1,12,2.57142857143,1,0.0,REFERRED
hr2623,1,12,2.57142857143,1,0.95,REFERRED
hr2620,1,12,2.57142857143,1,0.0,REFERRED
hr2621,1,12,2.57142857143,1,0.0,REFERRED
hr2626,1,2,9.375,1,0.0,REFERRED
hr2627,1,10,3.0,1,0.0,REFERRED
hr2624,1,11,4.33333333333,2,0.95,REFERRED
hr2625,1,2,9.33333333333,4,0.0,REFERRED
s1041,1,1,5.27777777778,1,0.95,REFERRED
s1040,1,8,4.41666666667,1,0.2,REFERRED
s1043,1,2,5.72727272727,1,0.95,REFERRED
s2431,1,5,3.55555555556,1,0.0,REFERRED
s2430,1,11,3.0,1,0.45,REFERRED
s2433,1,21,6.625,1,0.95,REFERRED
s1042,1,1,5.29411764706,1,0.0,REFERRED
s2435,1,1,5.88888888889,1,0.45,REFERRED
s2434,1,1,4.69230769231,1,0.1,REFERRED
s2437,1,10,4.70588235294,1,0.95,REPORTED
s2436,1,2,6.15384615385,1,0.3,REFERRED
s2439,1,2,3.46153846154,1,0.55,REFERRED
s1045,1,5,5.2,1,0.95,REPORTED
s1044,1,8,4.41666666667,1,0.65,ENACTED:SIGNED
s922,1,10,3.5,1,0.95,REFERRED
s923,1,6,4.90476190476,1,0.0,REFERRED
s920,1,1,4.69230769231,1,0.45,REPORTED
s921,1,12,2.41176470588,1,0.4,REPORTED
s926,1,1,5.88888888889,1,0.0,REFERRED
s1047,1,9,2.86666666667,1,0.3,REFERRED
s924,1,10,4.875,1,0.2,REFERRED
s925,1,4,5.07692307692,1,0.0,REFERRED
s928,1,10,3.5,1,0.8,REFERRED
s1046,1,1,6.33333333333,1,0.55,REFERRED
hr678,1,2,6.375,1,0.65,ENACTED:SIGNED
hr679,1,4,7.0,1,0.1,REFERRED
s1865,1,1,5.88888888889,1,0.0,REPORTED
s1864,1,10,3.86666666667,1,0.0,REFERRED
s1863,1,9,3.78571428571,1,0.95,REFERRED
s1862,1,8,4.5,1,0.2,REFERRED
s1861,1,3,3.55555555556,1,0.3,REFERRED
s1860,1,5,4.6875,1,0.0,REFERRED
hr670,1,2,5.57142857143,2,0.1,REFERRED
hr671,1,3,9.0,3,0.15,PASS_OVER:HOUSE
hr672,1,19,11.2857142857,1,0.0,REFERRED
hr673,1,13,3.6,1,0.45,REFERRED
hr674,1,3,6.66666666667,1,0.8,PASS_OVER:HOUSE
hr675,1,8,4.71428571429,1,0.35,REFERRED
